Job Role ID,Job Role Title,Job Role Description,Job Role Identifier,Job Role Skills and Experience,Job Role Created Date,Job Role Modified Date,CLIENT_NAME,CLIENT_REGION
10,National Transport Manager,"The National Transport Manager is responsible for leading Wiseway’s transport operations, ensuring efficient, safe, and cost-effective fleet and freight management. This role involves managing staff across multiple states, maintaining strong compliance with regulatory standards, and driving strategic initiatives to optimise performance and meet national KPIs.",GWTNTM,"Minimum 5 years’ experience in a senior transport or fleet management roleBackground in freight forwarding or logistics (preferred)Strong knowledge of transport regulations and safety standardsDemonstrated experience managing multi-site transport teamsExperience overseeing budgets, contracts, and vendor performanceProficient in transport and logistics systems (e.g., GPS, routing software)Skilled in analysing KPIs and implementing operational improvementsHigh-level communication, negotiation, and leadership abilitiesBachelor's degree in Logistics, Supply Chain, or a related field (preferred)Solid reporting and decision-making experience",2025-07-21 05:16:59+00:00,2025-07-21 05:16:59+00:00,wiseway,SYD
162,Student Engineer,"Position objectivesThis position is responsible for assisting the engineering services team to deliver quality and timely engineering services and advice which will impact on the sustainable growth and vitality of the municipalityKey responsibility areas Assist the Coordinator Engineering Services to;develop, implement and monitor projects to ensure compliance with specifications budgetary and time constraints, service delivery standards and engineering practices and protocolsProvide engineering input and supervision of subdivisions and development works, including planning permits conditionsProvide technical input into the development of engineering strategies, plans, policies and technical standards, and inspect and report on all civil site worksProvide engineering design input for projects, as directedProcess service requests, prepare notices and documentation, and provide technical information servicesContribute to, and make recommendation for, the preparation, monitoring and implementation of the Capital Works ProgramEstablish and maintain reporting, monitoring and auditing systemsAssist with emergency management and fire prevention as requiredSupervise contract works and project delivery, including Flood Recovery and VicRoads projects as directedAssist in collecting and analyse data for the preparation of strategiesMaintain departmental datasets and asset registers ensuring statistical data is collected and recorded accurately, in line with Council’s Asset Management StrategyAnalyse treatments to maintain Council’s road assetsPerform, as directed, other duties that are within the limits of the incumbents’ skill, competence and training",Student Engineer,"Qualifications and experienceTertiary qualifications in Civil EngineeringAbility to calculate quantities and prepare accurate cost estimates and payments for works, either from a design plan and or site inspectionSelection criteriaTertiary qualifications in Civil EngineeringAbility to calculate quantities and prepare accurate cost estimates and payments for works, either from a design plan and or site inspectionAbility to oversee municipal civil works contracts ensuring that works comply with plans, schedules, specifications, contract conditions and Council requirements, timelines and budget constraintsThorough understanding of the theory, standards, regulations and correct safe practice involved with civil construction activitiesDemonstrated competence in writing reports, prepare correspondence and verbal communication skillsAbility to maintain good customer relations and ensure tasks are completed in line with reporting requirements.",2026-03-23 23:21:09+00:00,2026-04-10 04:31:26+00:00,ngshire,SYD
220,Quality Control Coordinator - Goods Inwards,"The Inwards Goods Quality Control Coordinator’s primary goal is to manage, execute, and safeguard the incoming material inspection process, ensuring that both Commercial Product and Contract Manufacturing production lines are continuously supplied with fully verified and compliant components. This role owns the raw material quality lifecycle at the point of receipt, coordinates defect containment and material sorting, maintains engineering ""golden samples,"" and collaborates closely with the Senior Quality Assurance Engineer to process non-conformances and vendor replacements. Additionally, this position serves in a secondary capacity to provide critical operational coverage and support for the Production Quality Control Coordinator, ensuring seamless continuity across data entry, ESD control, and manufacturing documentation compliance.Job Responsibilities:1. Primary Focus: Inwards Goods Management & Material InspectionPriority & Flow Management: Reviews the Incoming Material List to identify, schedule, and execute inspection priorities, ensuring a reliable supply of materials to Commercial Product and Contract Manufacturing production lines. Order & Specification Verification: Reviews shipping details, order numbers, and quantities against engineering drawings, technical specifications, and purchase orders. AQL & Dimensional Inspections: Obtains reference drawings and samples to inspect incoming parts, executing critical dimension and finish checks using specialised measurement tools and instrumentation in strict adherence to AQL guidelines. Golden Sample Management: Manages and maintains the Manufacturing & Product Engineering (MPE) sample framework, ensuring ""golden samples"" are properly stored, controlled, and accessible as per company guidelines.Cross-functional Liaison: Liaises proactively with Engineering, Warehouse, and Production staff to facilitate efficient material inspection outcomes and minimise manufacturing downtime. 2. Primary Focus: Defect Containment, Sorting & NCR SupportIssue Containment & Sorting: Executes immediate inspection, isolation, and sorting of materials whenever a quality issue is identified or suspected on the floor or at receipt.Escalation & Communication: Communicates material defects, test failures, and variances directly to the Senior Quality Assurance Engineer for systemic evaluation. NCR & Replacement Coordination: Generates Rejected Material Advice notifications through the material management system and actively coordinates material replacements, supplier returns, and Non-Conformance Report (NCR) documentation. 3. Secondary Focus: Production Quality Coverage & SupportProduction Coordinator Coverage: Cross-trains to actively cover and support the Production Quality Control Coordinator during peak periods or absences. Quality Data Entry: Assists with standard quality data entry, capturing failure metrics and process logs to support graphical performance reporting. ESD Control Support: Assists with Electrostatic Discharge (ESD) compliance verifications and standard control measures across manufacturing zones.Production Documentation Verification: Participates in verifying production documentation compliance, reviewing manufacturing line logs and building records for completeness. 4. General & Regulatory ComplianceLegislative Compliance: Follows all Quality, Work Health & Safety (WHS), and Environment legislation, technical standards, and regulatory requirements. QA Evolution: Undertakes targeted tasks related to quality matters as directed by the department manager to support the continuous evolution of the company. Safety, Environment, Quality and Compliance ResponsibilitiesSafety Adherence: Ensures the safety of self, work colleagues, and the environment by following all workplace guidelines and safety criteria. Site Rules: Operates in complete accordance with company site rules, standard operating procedures, and established safety policies. Escalation: Promptly reports and escalates safety, environment, compliance, and quality concerns, incidents, or near misses. ",Quality Control Coordinator - Goods Inwards,"Skills RequiredCommunication: Strong verbal and written communication skills, with the ability to clearly document material defects and interface with engineering personnel. Problem Solving & Attention to Detail: Exceptional attention to detail with practical problem-solving and defect identification capabilities. Organisation & Time Management: Well-organised with strong time management skills and the ability to balance incoming volume spikes with production line demands. Collaboration: Strong team player with a customer-focused approach to supporting internal manufacturing cells. Experience & Person SpecificationCore Experience: Technically skilled with hands-on experience in warehouse, receiving, or manufacturing environments. Quality Frameworks: Prior experience operating within a structured Quality Management System (QMS) and utilising standard precision measuring equipment (e.g., callipers, micrometres) is highly regarded. Digital Literacy: Computer literate with standard proficiency in material management software, ERP systems, and basic spreadsheets for data entry. ",2026-07-03 05:16:45+00:00,2026-07-03 05:16:45+00:00,gmeau,SYD
1,Community Linker,"The Community Linker works closely with the Program Coordinator (within The Wyatt Trust), Linkers in otherpartner agencies and with sole parents, sole carers and women over the age of 50 (collectively known as theco-design team).

The focus of the position is to support the prototype of a Linker Program. Through trialling and testing it is anticipated that the Community Linker will, over the course of the year, play an integral role in research and program design, program testing, and then working towards program delivery towards the end of the year.",CL,"Experience of working alongside people with lived experience and a commitment to equitable participation and self-determination
	Experience in a community service organisation, navigating government and NGO supports
	Ability to work independently and in a collaborative environment with multiple stakeholders
	Effective organisational and time management skills
	Ability to apply critical thinking and problem solving skills
	Well established computer literacy
	Demonstrated high level written and verbal communication skills
	Highly developed interpersonal skills, with an ability to build trust and rapport, be empathetic and objective, listen and observe experiences without judgement or interpretation
	High level of resilience, self-awareness and willingness to be open to other perspectives
	Ability to create safe and welcoming spaces for diverse people and communities
	Demonstrated ability to be adaptable, apply initiative and work with ambiguity whilst still ensuring work is undertaken within scope/boundaries of the position
	Ability to ask for help and seek feedback
	Alignment with Centacare Catholic Country SA values
	Experience undertaking project work (desirable)",2026-05-25 01:00:49+00:00,2026-05-25 01:00:49+00:00,cccsa,SYD
53,Direct Care Worker,"Position objectivesThis position is responsible for providing assistance to clients to be more independent in their own homes and the community, thereby enhancing their quality of life.  Home care services are provided which:   Promote each client’s capacity to live as independently as possible,   Take a person-centred approach to care, that promotes client’s wellness and active participation in the decisions about care; and  Provides timely, flexible and targeted services that are capable of maximising each client’s independence. Key responsibility areas Support clients to achieve and maintain wellbeing and independence as outlined in the individual support plan and in accordance with the Active Service Model. Responsible for the direct provision of the highest possible standard of a range of home and community care services to clients as determined by their assessed support plan including:   Assist clients with domestic assistance household/environmental tasks in relation to personal care and support such as maintaining a safe, hygienic living environment and undertaking a range of cleaning tasks. Provide a range of personal care tasks which enable the clients to maintain their desired standards of personal care and hygiene, such as assistance with mobility, bathing and toileting. Undertake a range of personal assistance/respite tasks as determined by the assessed support plan to support client independence and social support which may include:  Assist with meal planning and preparation.  Undertake shopping, banking and correspondence as required.  Escort clients to appointments or for shopping or leisure activities.  Assist with recreational activities appropriate to client preference. Provide a high level of customer service that is responsive, non-judgemental and professional to clients and carers at all times.  Monitor and report changes/concerns regarding client well-being and identified opportunities for enhancing client independence and social involvement.  Participate in continuous improvement and staff development processes as required by the Team Leader Positive Ageing. Maintain professional boundaries with clients at all times Perform, as directed, other duties that are within the limits of the incumbents’ skill, competence and training.",Direct Care Worker,"Qualifications and experienceEmployees will have satisfactorily completed structured training to one or more of the following levels:  Trade Certificate or equivalent.Completion of TAFE accredited/industry-based training courses or Knowledge and skills gained through on-the-job training commensurate with the requirements of the work in this position.  Selection criteriaMinimum Certificate III in Individual Support (or equivalent), and competencies in Level 2 First Aid and CPR, monitor medications and food handling. Experience and capacity to undertake general household duties, respite care and personal care tasks, which may at times be repetitive and/or physically demanding. Ability to communicate effectively, non-judgmentally and empathically with older people, people with disabilities and their carers. Awareness and support of the philosophies of healthy ageing and the Active Service Model. ",2026-03-23 23:20:56+00:00,2026-05-08 06:32:40+00:00,ngshire,SYD
23,Caravan Park General Manager - Kennett River,"The Caravan Park General Manager at Kennett River will play a pivotal role in overseeing the operations and strategic direction of the park, ensuring an exceptional experience for all guests while maintaining high standards of service and facility management. This position requires a dynamic leader who can effectively manage staff, engage with guests, and enhance the overall reputation of the park within the community and beyond.Primary Responsibilities:Leading daily operations to ensure efficient management of park facilities and services.Developing and implementing marketing strategies to promote the caravan park, attracting visitors throughout all seasons.Managing budgets, financial reporting, and resource allocation to ensure profitability.Overseeing maintenance activities to uphold safety standards and enhance guest satisfaction.Building and maintaining relationships with local businesses, stakeholders, and community members.Supervising staff recruitment, training, performance evaluation, and development initiatives.Ensuring compliance with health, safety, environmental regulations, and company policies.Responding promptly to guest inquiries or complaints to resolve issues effectively.Planning events or activities that foster community engagement within the caravan park.The ideal candidate will possess strong leadership skills combined with a passion for delivering outstanding customer service. They will be responsible for creating a welcoming environment that enhances visitor experiences while driving operational excellence.",Caravan Park General Manager - Kennett River,"Knowledge & Skills:Strong leadership and team management abilitiesExcellent communication and interpersonal skillsFinancial acumen, including budgeting and financial reportingProficient in conflict resolution and negotiationExceptional customer service orientationAbility to develop and implement strategic plansKnowledge of health and safety regulations specific to the hospitality industryQualifications & Experience:A minimum of 5 years’ experience in a managerial role within the hospitality or tourism sector.Proven experience in managing budgets and financial performance for a business unit or similar operation.Experience in staff recruitment, training, and performance management.A track record of successfully enhancing guest experiences and satisfaction levels.Experience with operational management in a caravan park or similar outdoor accommodation setting is preferred.Demonstrated ability to build relationships with stakeholders, including local communities and businesses.",2025-10-10 06:49:42+00:00,2026-03-04 22:04:38+00:00,gora,SYD
65,Senior Administration Services Support Officer,"The role provides administrative and operational support to the Operations Coordinator to assist in the efficient delivery of operational priorities across STARTTS. Working in collaboration with the Admin Services Team Leader, Operations Team Leader, and administrative staff across sites, the position supports the coordination of administrative systems, WHS processes, and operational initiatives, including maintaining WHS records, monitoring task completion, and assisting with projects and activities aligned with the STARTTS Strategic Plan. ",1107-S,"ESSENTIAL CRITERIA:1. Excellent oral, written and interpersonal skills and proficiency in the use of Microsoft Office.2. Demonstrated proactive problem-solving skills, including ability to deal with third party providers to achieve solutions.3. Extensive proven experience/knowledge in MS Word and MS Excel4. Proven Experience in Admin support tasks and ability to mentor and train new and existing staff in all administrative procedures and practices.5. Ability to work independently and as part of a multidisciplinary team within a multicultural environment.6. Ability to work with varying levels of management to negotiate solutions to conflicting priorities.7. Willingness to travel between Carramar, Fairfield, Liverpool, Blacktown and Auburn offices.DESIRABLE CRITERIA:1. Current NSW Driver’s Licence.2. First Aid Certificate.3. Bilingual/Multilingual. ",2025-10-01 00:43:09+00:00,2026-04-16 06:10:42+00:00,startts,SYD
3,Accounts Payable Officer,"The Accounts Payable Officer at Mornington Shire Council plays a vital role in ensuring the accurate management of the Council's financial obligations. This position requires a detail-oriented individual with strong organisational skills to facilitate smooth and efficient processing of invoices and payments.Key responsibilities include:Processing and verifying vendor invoices, ensuring accuracy and compliance with council policies.Preparing payment runs and ensuring timely payments to suppliers while maintaining good relationships.Maintaining accurate records of accounts payable transactions, including reconciliations and adjustments.Responding to vendor inquiries regarding account status, payment schedules, and discrepancies.Assisting in month-end closing processes by preparing reports related to accounts payable activities.Collaborating with internal departments to resolve any issues related to invoices or payments.Ensuring adherence to financial controls and procedures to mitigate risks associated with accounts payable operations.This role is essential for maintaining the financial integrity of Mornington Shire Council, requiring a proactive approach towards managing supplier relationships while ensuring compliance with relevant regulations and policies.",Accounts Payable Officer-Stream A-Level 4-5,"• Ability to identify and follow the correct policies and procedures relevant to the task and to identify complex problems that require referral the next level of management to resolve. • Basic skills in oral and written communication and understanding of computer concepts. • Sound level of numeracy and a basic knowledge of accounting practices, specifically accounts receivable. • Sound level of time management, planning and organisational skills. • Demonstrated ability to meet deadlines and work under pressure. • Minimum C Class Australian Drivers Licence",2025-04-10 01:57:44+00:00,2026-07-06 01:17:26+00:00,mornington,SYD
197,Team Leader Finance & Administration,"The aims and objectives of this role are to provide specialist, efficient and confidential financial, administrative and clerical support to LC, managers and staff. This role will also provide support to the Finance team by ensuring effective financial management and administration of invoices, accounts receivable, donations and ad-hoc reporting.
The primary objectives of this role are to provide specialized, efficient, and confidential financial, administrative, and clerical support to LC, managers, and staff. Additionally, this position will involve managing staff and supporting the Finance team by ensuring effective financial management and administration of invoices, accounts receivable, donations, and ad-hoc reporting.",FINA-TLF,,2025-05-28 01:15:15+00:00,2026-03-17 22:58:20+00:00,lccare,SYD
58,Assistant Manager,"As an Assistant Store Manager, your role will involve supporting the Store Manager in managing the daily operations of a retail store or similar establishment. This will involve supervising and training staff, developing and implementing sales strategies, managing inventory and budgets, ensuring compliance with company policies and procedures, and providing excellent customer service. Additionally, you will be responsible for assisting with employee scheduling and payroll, resolving customer complaints or issues, and ensuring that the store meets performance goals and targets.",AM,"Responsible for supervising and leading staff, so strong leadership skills are important. This includes the ability to motivate and inspire team members, provide guidance and support, and resolve conflicts.
	Communicate effectively with staff, customers, and other stakeholders. This includes being able to listen actively, provide clear instructions and feedback, and resolve conflicts in a professional and constructive manner.
	Identify and solve problems that arise in the workplace. This includes being able to think critically, analyze information, and develop effective solutions to challenges.
	Interacting with customers, resolving complaints, and ensuring that the customer experience is positive.
	Training and developing staff, ensuring that they are equipped with the skills and knowledge needed to perform their jobs effectively.",2025-01-21 04:35:45+00:00,2025-01-21 04:35:45+00:00,csmgold9,SYD
225,Regional Account Director,"The Regional Director, Account Management leads a team of Account Directors and Account Managers across an assigned region to drive revenue growth, client satisfaction, and retention within ELMO’s existing customer base. 
This role owns regional sales outcomes by developing strategies for value-add sales and deeper ELMO product penetration, ensuring AMs meet targets for profitable sales volume and strategic account objectives, and negotiating upsell and cross-sell contracts. 
They provide strong team leadership through coaching and developing the team, setting and enforcing performance objectives, and ensuring alignment with ELMO’s policies and standards. 
The position is responsible for proactive customer management—assessing and validating client needs, consulting on solutions to maximise ROI, and creating customer advocacy—while collaborating with Customer Success, Marketing, Sales Enablement and other stakeholders to design engagement strategies that lift revenue and reduce churn. 
The Regional Director also leverages CRM and digital tools to automate processes, maintain accurate Salesforce records, produce insightful reporting, and use data analytics to inform strategic planning and continuous improvement of account management practices.",Regional Account Director,"Bachelors in Business/Marketing with leadership experience in account management or sales. Expert communicator with a customer-centric, analytical mindset to drive loyalty and strategy. Proficient in automation, AI, and CSM tools (e.g., Totango). Capable of managing multiple tasks independently or in teams. Requires HR/Payroll tech experience and strong negotiation/presentation skills.",2026-03-26 05:47:33+00:00,2026-03-27 09:21:42+00:00,elmohr,SYD
35,"Executive Assistant to the Director of Families, Healing & Response","About the Position

Provide a full range of timely confidential administrative and executive support and related
services to the Director Families, Healing and Response including, diary management,
organising meetings, workshops and seminars, coordinating travel and accommodation
arrangements, overseeing the movement of documents and files, support in preparing high
quality documents, reports, letters, submissions and related material to support the Directors
day-to-day activities.

Key Responsibilities

Information Management
 Manage and organise electronic and paper files, ensuring easy
access to critical information.
 Maintain confidentiality of sensitive documents and information.
 Manage sensitive information with the utmost confidentiality.
 Manage a high volume of emails, ensuring timely responses and
effective organisation of correspondence for the Director.
Calendar Management
 Coordinate and manage the executives schedule, including
meetings, appointments, and travel arrangements.
 Prioritise and schedule meetings based on the Directors priorities
and the Families, Healing and Response Units objectives.
Communication
 Act as the primary point of contact between the Director and internal/
external stakeholders.
 Draft, proofread, and edit correspondence, emails, and other
documents as needed.
Meeting Support
 Prepare agendas, documents, and presentations for meetings.
 Attend meetings (where required), take accurate minutes, and
distribute follow-up action items.
 Arrange and organise travel itineraries, including flights,
accommodation, and transportation (where required).
 Handling tasks such as booking meeting venues, coordinating
catering services, and ensuring the availability of all necessary
resources for seamless and successful meetings.","Executive Assistant to the Director of Families, Healing & Response",,2026-02-16 04:43:38+00:00,2026-02-16 04:43:38+00:00,bdac,SYD
103,Checkout Operator,"As a Checkout Operator, your role will involve scanning and processing purchases for customers at a retail store. This will involve operating cash registers and other point-of-sale equipment, handling money and other forms of payment, and providing customer service to resolve any issues or concerns. Additionally, you will be responsible for maintaining a clean and organized checkout area, and ensuring that cash balances are accurate at the end of each shift.",COP,"Basic math skills for calculating prices, discounts, and change
	Knowledge of the stores products and pricing
	Familiarity with barcode scanning and cash registers
	Attention to detail for accurate scanning and billing
	Customer service skills for interacting with customers and resolving issues
	Ability to handle cash and credit card transactions securely and accurately
	Ability to multitask and handle multiple customers and transactions simultaneously",2025-01-21 04:35:47+00:00,2025-01-21 04:35:47+00:00,csmgold9,SYD
65,Administrative Support Officer - Sorell,"Deliver comprehensive administrative services at The District Nurses, ensuring high-quality outcomes for both internal and external stakeholders.",AO-SOR 3,"1. Evidence of being able to demonstrate a high level of professionalism and confidentiality2. Excellent verbal, written communication, and interpersonal skills3. Strong computer literacy, specifically in client management systems and word-based software (eg. Word, outlook)4. Ability to work independently, and prioritise work within established policies, guidelines and procedures5. Ability to communicate with a range of internal and external stakeholders",2025-03-20 00:47:42+00:00,2025-03-20 00:47:42+00:00,thedistrictnurses,SYD
3,Managers,"Leading and managing day-to-day operations within your department to ensure work is completed safely, efficiently and to required standards;Planning, coordinating and prioritising work to meet deadlines, customer requirements and business objectives;Supervising team members, providing direction, support and oversight to ensure high performance and accountability;Monitoring workflow, identifying bottlenecks and implementing improvements to increase efficiency and productivity;Ensuring all work is carried out in accordance with company procedures, quality standards and safety requirements;Coordinating with other departments to ensure smooth communication and alignment across the business;Managing resources, including labour, materials and equipment, to meet operational demands;Supporting problem-solving and escalation of issues, ensuring timely resolution of operational challenges;Maintaining accurate records, reporting on performance and tracking progress against targets;Supporting customer outcomes by ensuring delivery meets expectations for quality, timing and scope;Driving continuous improvement across processes, systems and team performance;Assisting with implementation and use of company systems (e.g. SAP, job systems, reporting tools);Supporting broader business initiatives and operational goals as required.Leadership & People Management ResponsibilitiesLeading, mentoring and developing team members;Allocating work and managing workload across the team;Conducting performance reviews and providing regular feedback;Supporting recruitment, onboarding and training of staff;Managing attendance, leave and workforce planning;Promoting a positive team culture focused on safety, accountability and continuous improvement.AuthorityAllocate and prioritise work within the team;Make decisions relating to day-to-day operations and workflow;Manage team performance and development;Coordinate with other departments to resolve issues;Enforce company procedures, safety and quality standards;Raise Opportunities for Improvement (OFIs).",Managers,"Proven experience in a supervisory or management role within a relevant industry (manufacturing, service, engineering, etc.);Strong organisational and time management skills;Ability to manage multiple priorities and deadlines;Strong leadership and communication skills;Problem-solving ability and sound decision-making skills;Understanding of operational workflows and processes;Experience with ERP/job systems (e.g. SAP Business One desirable);Ability to work collaboratively across teams;Relevant trade, technical or business qualification (desirable);Australian work rights.",2025-02-18 05:15:06+00:00,2026-04-07 05:53:17+00:00,controlsystems,SYD
8,Commercial & Regulatory Accountant,"The purpose of this position is to maintain quality information in relation to all regulatory and financial aspects of Electra Limiteds Lines Business.

This position exists to maintain, review, interpret, monitor and reporting expenditure against budget, identifying variances and analysis of trends. Responsible for management of the Retailer Billing process. The position also exists to assist in the preparation of annual budgets, financial statements and capital plans/projects.",Commercial & Regulatory Accountant,"Essential


	Commerce Degree Chartered Accountant (or equivalent)
	Detailed Knowledge of Electricity Industry Regulation and information disclosure compliance
	Strong financial analysis skills
	Proven experience in managing asset capitalisation and lifecycle process
	Previous experience in Management reporting
	Ability to provide accurate and timely monthly reports to Management
	Process focused, and methodical approach to work management
	High level of computer literacy in the Microsoft suite
	Excellent communication skills and able to build rapport with Senior Management
	Strong internal and external customer focus and a proven team player


Desirable


	Experience working in Navision",2025-09-09 06:04:10+00:00,2025-09-09 06:04:10+00:00,electra,SYD
67,Practitioner - Intake & Assessment - FRC,"About the PositionThis is an organisation-wide role that provides a specialist initial contact point for people seeking services and support in relation to family and relationship issues.The Intake and Assessment Practitioner will be responsible for initial contact, safety and needs assessment, client data entry and scheduling of initial appointments with the relevant program, supported on referrals and inclusive service planning and follow up as appropriate.Key Responsibilities Include.Act as a central point for referrals and service responses for external stakeholders such as Queensland Police Service and Centacare NQ’s online enquiries.Deliver Intake and Assessment services at Centacare NQ including pre-service safety and risk screening. Take initiative in the review and refinement of intake and assessment functions, policies and procedures. Maintain comprehensive, professional, up-to-date client records and ensure confidentiality at all times.Maintain knowledge and understanding of the application of state and federal legislation relevant to Centacare NQ programs. Participate and contribute to line management meetings, supervision, team meetings and staff days as required. Willingness and ability to work outside normal office hours as determined by Director Client Services To ensure job flexibility the role may be required to perform any other duties as nominated by Centacare NQ consistent with the classification descriptors detailed in the Social, Community, Home Care and Disability Services Industry Award 2010.",P - I & A - FRC,"Qualifications & ExperienceThe Position RequiresPossession of a relevant degree in Social Work, Psychology or Behavioural Sciences.Demonstrated experience and knowledge of working in a client triage and/or intake service, including the ability to undertake risk assessments relating to suicidal ideation, domestic and family violence and child protection concerns with the ability to liaise with other agencies to ensure client safety.Excellent interpersonal and communication skills including the ability to work effectively to network and collaborate with a wide range of professionals, both internal and external, for the purpose of creating the most effective referral pathways.An understanding of relevant legislation, effective service delivery models and the ability to work within such frameworks. Highly developed organisational, time management and administrative skills along with competency in a range of computer applications including word, excel and publisher. Current open driver licence.Current, and ability to retain, both a Working with Children Blue Card check and Disability Worker Screening.DesirableEligibility for membership with a peak professional association (e.g. AHPRA, AASW, ACA). ",2024-08-19 05:33:12+00:00,2024-12-19 05:09:01+00:00,centacarenq,SYD
10,Delivery Manager,"POSITION DESCRIPTIONDelivery Manager Reporting Responsibility: Senior Project ManagerPosition Objective: Responsible for overseeing and managing end-to-end recruitment projects. You will be responsible for coordinating resources, ensuring project timelines are met, and delivering high-quality staffing solutions to our clients.Responsibilities and AccountabilitiesKPIProject Planning and Strategy:Develop project plans outlining objectives, timelines, and resource requirements.Collaborate with key stakeholders to define project scope, goals, and deliverables.Project Execution:Responsible for the recruitment process, from sourcing and screening candidates to onboarding.Monitor project progress and address any deviations from the plan.Risk Management:Identify potential risks and develop mitigation strategies.Formulate and execute effective project strategies to meet client and organizational objectives.Implement best practices to enhance project efficiency and effectiveness.Proactively address and resolve issues that may impact project timelines or deliverables.Weighting 40%Client Relationship Management:Act as the primary point of contact for clients throughout the project lifecycle.Understand client requirements and expectations, ensuring alignment with project deliverables.Foster strong client relationships and proactively address any issues or concerns.Coordinate and conduct regular account service review meetings to strengthen relationships and identify opportunities to add value to our clients.Increased temp count in active clientsRequired volume and quality of staff recruited in line with client requirementsIdentify and develop account management plans to maximise contacts within our clientsDevelop and broaden the client base by asking for referrals into other areas or to other contactsWeighting 20%Recruitment and Resource Coordination:Candidate Recruitment - recruit a sufficient pool of staff to meet client requirements. Allocate appropriate staffing resources.Monitor temp staff workload and ensure resource availability to meet project demands.Facilitate effective communication and collaboration among team members.Candidate attraction - ensure plans are in place to attract and retain the right quality and volume of candidates to fill client jobs.Ensure WH&S procedures are followed to minimise risk to our candidates on client sites.Float candidates to create “jobs for people” Recruitment of sufficient staff numbers and quality in line with client requirementsStaff recruited and allocated within required timeframes.Employee performance in line with client productivity and performance targetsEnsure sufficient volume of candidates are available to meet client requirements.Weighting 15%Quality Assurance:Ensure the delivery of high-quality staffing services that meet or exceed client expectations.Implement quality control measures and continuously assess and improve processes.Performance Metrics and Reporting:Define and track key performance indicators (KPIs) for project success.Prepare and provide regular project status reports to stakeholders.Administration:Forecast financial results against targets, where required.Ensure HOBAN’s procedures are followed Plan and organise own time and resources effectively to maximise results.Record activities and end results. Performance against client targetsAccuracy and timeliness of reportingDatabase updated and efficiently managed Weighting 10% Leadership and People Management:Assist in the successful recruitment, selection and on boarding of team members.Identify areas for improvement in process and or consultant capability to ensure best practise delivery.Develop suitable training/knowledge sharing sessions.Coach team members around performance development areas.Complete regular catch ups with team members and participate in team members annual review alongside the Team Manager.Provide team briefings.Provide scheduled weekly updates to management including project and people strategies.Support and act as a back-up to the team leader including the reallocation of resources to achieve overall project team outcomes.Nurture a positive work environment. Actively participate in team meetings and development/training opportunities. Design and facilitate one knowledge sharing session per quarter. Coach and lead team effectively. Provide team briefings and weekly updates. Implement processes to increase productivity or quality. Provide team with market updates and knowledge Weighting 15%This role requires a dynamic individual with strong organizational, communication, and leadership skills to drive successful project outcomes. Skills and Experience RequiredMinimum 2 years in the recruitment industryDemonstrated experience of recruiting and resourcing large and dynamic workforces Excellent communication and leadership skillsTrack record in development of client relationships and growth of business in current accounts. Competencies RequiredAchievement orientatedExcellent communication skillsNegotiation skillsPlanning and organisational abilitySales and presentation skillsAction orientedLeadershipRelevant industry sector experienceQuality standards What Success Looks like – Competency Definitions Achievement and Action Oriented; Drives for Results  – enjoys working hard and is motivated by things they see as challenging. Is not afraid to act with minimum of planning; seizes more opportunities than others. Can be counted on to succeed goals successfully; pushes for results. Excellent communication skills – Is able to write and speak clearly and succinctly in a variety of communication styles and settings with people at all levels. Can get messages across that have the desired effect. Builds rapport and practices active listening: has the patience to hear people out; an accurately re-state the opinions of others even if they disagree. Influence and Negotiation skills – can settle differences with minimum noise; can win concessions without damaging relationships to achieve a positive outcome. Can be both direct and forceful as well as diplomatic.  Uses persuasion to gain the trust and cooperation from other parties. Maintains an awareness of goals and objectives and navigates solutions for HOBAN, while maintaining relationships.Planning and Organising ability – Scopes out tasks and projects; breaks down work into process steps; can marshal resources (people and procedures) to get things done. Can orchestrate multiple activities at once to achieve organisational goals and adjusts for any roadblocks. Uses resources effectively and efficiently arranges information and files in a useful manner. Manages own time effectively. Directing Others – is good at establishing clear directions; distributes the workload appropriately; lays out work in a well planned and organised manner; maintains two way dialogue with others on work and results; brings out the best in people; is a clear communicator. Builds an Effective Team – creates strong morale and spirit in the team; shares wins an successes; fosters open dialogue; fosters open dialogue; lets people finish and be responsible for their own work. Defines success in terms of the whole team and creates a feeling of belonging in the team. Solves problems, makes timely decisions deals with ambiguity – assesses facts and evaluates options and possible solutions; uses knowledge, information and experience to make decide on the best course of action and make decisions in a timely manner often under tight deadlines. Can decide and act without having the total picture; isn’t upset when things are up in the air; doesn’t have to finish things before moving on.Perseverance, resilience, and composure – pursues everything enthusiastically, with drive and a need to finish; seldom gives up before finishing especially in the face of setbacks. Is cool under pressure and can handle stress. Does not become defensive or irritated when times are tough.  ",ROLE010,,2024-11-13 04:10:15+00:00,2025-02-11 01:17:42+00:00,hoban,SYD
