Assignment Rule ID,COURSE_ID,Assignment Rule Name,Assignment Rule Description,Assignment Rule Created Date,Assignment Rule Modified Date,Assignment Rule Is Active,Assignment Rule Is Confirmed,Assignment Rule Is Required Course,Assignment Rule Is Recommended Course,CLIENT_NAME,CLIENT_REGION
20,4607,Assignment Rule 26 Radiation Safety ICU / CCU,"Assignment rule to include CCU, ICU, ICU/CCU, Role: Allied Health Clinical, Nursing Clinical, Medical Profession, Orderly",2020-12-03 23:04:40+00:00,2020-12-15 11:03:59+00:00,False,True,True,False,healthscopeelearning,SYD
625,752,AU SEC - CLIENT - Mirvac Real Estate (RAC),"102300488 - 123 Pitt Street Syd 102300484 - Mirvac 102300489 - 255 George Street Syd, NSW",2025-06-17 00:26:14+00:00,2026-07-09 06:27:42+00:00,True,True,False,True,wilson,SYD
83,402,ACS - Community Aged Care (CAC) - MAN224,"Manager, Customer Management Programs. Updated September 2025. Assignment rule contact: Workforce Development Manager in Community Aged Care.",2022-09-20 13:42:46+00:00,2025-09-30 03:26:13+00:00,False,True,True,False,anglicaresa,SYD
36,16,"Plant 2A - Metal Prep - transom part, bulk parts, press one, ext. misc., guillo press, coil one, floater, trim - bottomside, trim - stretch topside",Dynamically assign necessary SOP & VOC documents to this employee group. Note: Supervisor is essentially hard code to exclude the tack-tig floater employee from this group. We may need another custom profile field to make this more dynamic if it causes issues.,2024-02-24 05:33:21+00:00,2024-06-28 01:20:10+00:00,False,True,True,False,telwater,SYD
278,107,Head of Corporate Affairs (TNA) 2025,Head of Corporate Affairs (TNA) 2025 Previous - Director Corporate Relations & Communications (TNA) 2025,2025-03-20 23:47:11+00:00,2025-12-10 02:54:15+00:00,True,True,True,False,sydneymetro,SYD
69,1025,2025_ Monthly_Oct_ Frontline_Skin Care_Trauma,Start Date is to 31/10/2025 AND Employment Status is Achieve Staff AND Cluster is not Achievable Enterprises OR The Sewing Basket - Balmain OR The Sewing Basket - Caringbah OR The Sewing Basket - Kincumber OR The Sewing Basket - Newington OR The Sewing Basket AND Position is Service Manager OR Assistant in Nursing OR Senior Support Worker OR Support Worker OR Nursing Service Coordinator OR Nursing Service Manager OR Service Coordinator OR Acting Service Coordinator OR Acting Service Manager OR Acting Senior Support Worker OR Acting Nursing Service Manager OR Acting Nursing Service Coordinator Total Users 865 Required Courses Skin Care and Pressure Injury Prevention v25 Trauma Informed Care 2024,2025-10-08 06:55:40+00:00,2025-10-08 07:08:40+00:00,True,True,True,False,achieveaus,SYD
278,134,Head of Corporate Affairs (TNA) 2025,Head of Corporate Affairs (TNA) 2025 Previous - Director Corporate Relations & Communications (TNA) 2025,2025-03-20 23:47:11+00:00,2025-12-10 02:54:15+00:00,True,True,True,False,sydneymetro,SYD
594,862,AU SEC - CLIENT - Department of Treasury and Finance (103300218),VIC Department of Treasury and Finance (103300218),2024-09-09 06:08:49+00:00,2026-03-13 00:37:32+00:00,True,True,True,False,wilson,SYD
15,122,Compliance Training,"Compliance Training consists of 10 modules: Code of Conduct, Privacy Awareness, WHS Awareness, Information Security Management and Concession Deed KPI's, Information Disclosure for Corporate Whistleblowers, Electronic Communication and Social Media, Modern Slavery Awareness and Workplace Bullying and Occupational Violence.",2024-09-17 03:04:22+00:00,2025-07-22 04:33:52+00:00,False,False,True,False,nswlrs,SYD
4,3,Assigning ELMO e-Learning Course (Staff Refresher 2026),Assigned 12 training courses as refreshers for the current. Pre-2026 staff: Complete the courses with a quick True-False answer Post-2026 staff will receive modules with complete Quiz questions (Not setup in this rule),2026-03-19 23:09:53+00:00,2026-03-20 00:41:42+00:00,False,True,True,False,hrvic,SYD
281,977,38. National training plan  Roofing Supervisors,"Training Plan for MAN, MSP, Video and other Core training for all Roofing Supervisors State based MSP are not included in this plan SOP's are not included in this plan",2022-05-18 01:20:34+00:00,2022-05-18 03:30:01+00:00,True,True,True,False,brickworks,SYD
22,709,Not active - Mandatory Courses - New Starter (Consultants only),Cbus Code of Conduct; Privacy at Cbus; AML&CTF; Corporate Whistleblowing; Information Security; Privacy,2020-05-19 23:25:38+00:00,2023-02-02 07:06:37+00:00,False,True,True,False,cbus,SYD
36,87,Catch up for pre-existing Anaesthetics & Nursing,Courses which have been developed in the last 12-24 months which were not part of the historical data upload. All new staff are assigned these as part of clinical orientation. Staff who have been working from 1960-2022 have had other courses acknowledged as part of historical data upload in 2023.,2023-12-19 00:46:40+00:00,2024-12-15 21:56:28+00:00,False,True,True,False,mercyhospital,SYD
61,535,HO - Manager,"This assignment rule allocates compliance training to all Managers of teams who are not managing member facing teams. Created September 14, 2023. Updated 2 April 2025. Removed Ninjio S9E08 and put S10E02. 9 June 2026. Removed Managing AML/CTF training.24 June '26",2023-09-14 06:59:28+00:00,2026-06-24 00:50:46+00:00,True,True,True,False,australianmilitarybank,SYD
22,84,Fraud and Corruption Awareness,All of business distribution Exceptions Directors/Board,2025-06-13 05:05:04+00:00,2025-06-13 05:07:15+00:00,True,True,True,False,busyatwork,SYD
11,41,Finance Department Development,"This group of modules have been assigned to you by your manager and you are requested to have successfully completed them within four weeks. If you have any queries regarding the module completions, please speak with your manager or contact HR by email: mnatalizio@carepharma.com.au",2020-04-27 07:15:28+00:00,2020-04-27 07:15:52+00:00,True,True,True,False,carepharma,SYD
34,1078,Mandatory eLearning courses for New Starters from 15 March 2022 onwards ...,CHRO and Geoff Airo-Farulla have approved 7 mandatory eLearning modules to be assigned to all new QBCC staff. 1. Code of Conduct & Workplace Bullying 2. Conflict of Interest & Secondary Employment Policy & Procedure 3. Fraud & Corruption and PIDs 4. WH&S 5. Managing Customer Engagement & Complaints 6. Right to Information & Information Privacy 7. Managing Public Records & Record Keeping at QBCC,2020-07-29 04:54:01+00:00,2023-06-27 05:54:33+00:00,False,True,True,False,qbcc,SYD
15,1087,Customer Experience Modules,"VetPartners Customer Experience - Greeting and Pre-consultation VetPartners Customer Experience - Post Consultation VetPartners Customer Experience - Telephone Module for all Practice Managers, Nurses and Reception within GP",2026-03-12 04:38:45+00:00,2026-05-28 00:25:57+00:00,True,False,True,False,vetpartners,SYD
39,356,Clinical Certification Program (Nursing & Anesthetics) (Annual),"This rule is for AT, Registered Nurse, Enrolled Nurse for completion within 8 weeks of starting in Mercy hospital. Practical sessions are provided centrally. The course 'Clinical Orientation Sessions' is assigned to all clinical staff. ACN are required to book new clinical staff into the next available 'Clinical Orientation Session' as the assignment rule cannot be used for sessions. The initial practical session is facilitated by the Physio team, ECI and IPC Nurse. Extra 'mop up' sessions are available on Clinical Orientation mornings. ECI are provided with an assessment every year via the NZRC - to ensure quality assurance for training skills IPC reps are provided with a teaching framework annually via IPC nurse working with CLD H&S reps are provided with a teaching framework annually via the H&S specialist working with physiotherapists and CLD",2024-02-13 20:45:35+00:00,2025-10-01 21:29:15+00:00,True,True,True,False,mercyhospital,SYD
23,61,ZLINK Online Time Sheets,as of 12/08/2019 (Short Breaks) - Aim removed 2/11/2020 Archived 27.02.2024. No longer required as LINK timesheets no longer used. Updated by Rebekah Saw.,2019-08-07 03:24:24+00:00,2024-02-27 05:31:50+00:00,False,True,True,False,autism,SYD
62,280,Paced Feeding,"This module is aimed towards clinical staff working within the Birthcare postnatal environment.  The aim is for the learner to gain knowledge around paced feeding, used to support and protect breastfeeding.",2026-06-08 03:30:57+00:00,2026-06-08 03:31:08+00:00,True,True,True,False,evolutioncare,SYD
19,71,[TEST GROUP 3] Factory WOHS,Humam Iqbal HSEQ Manager (HSEQ Manager - 001) Brian Coull Factory Manager (Factory Manager - 001) Duy le Production Manager (Production Manager - 001),2025-11-06 00:50:24+00:00,2025-11-18 05:20:45+00:00,True,True,True,False,controlsystems,SYD
7,31,All New Staff Induction Courses,Allocates the following to all new staff : Working at heights Asbestos awareness Electrical Safety Domestic Violence General Insurance Code of Practice General Insurance Code of Practice - Comminsure Information security Privacy Awareness Employee Induction Pattersons Social Media Policy,2022-11-24 05:21:38+00:00,2023-05-18 05:27:18+00:00,False,True,True,False,insurerbuild,SYD
114,293,DISA - OP781,Children Services Assistant,2022-09-20 14:31:53+00:00,2024-08-30 00:37:27+00:00,False,True,True,False,anglicaresa,SYD
31,19,Ramp Crew - CBR - Transition,Learning Modules Required for the role of Ramp Crew Transition rule - New core course - Human Factors - New current course - Biosecurity Waste Awareness,2025-11-21 06:08:07+00:00,2025-11-27 21:56:34+00:00,True,True,True,False,staraviation,SYD
22,976,Not active - Mandatory Courses - New Starter (Consultants only),Cbus Code of Conduct; Privacy at Cbus; AML&CTF; Corporate Whistleblowing; Information Security; Privacy,2020-05-19 23:25:38+00:00,2023-02-02 07:06:37+00:00,False,True,True,False,cbus,SYD
281,863,Communications  Coordinator (TNA) 2024,Communications Coordinator (TNA) 2024,2025-03-21 00:08:27+00:00,2025-03-21 00:11:40+00:00,True,True,True,False,sydneymetro,SYD
6,54,OLD - New Contact Centre Employee Induction Courses,Induction courses of all new Contact Centre Employees. Please note all new Contact Centre Employees will be enrolled in 3 additional courses: - RG 78 Breach Reporting - RG 271: Internal Dispute Resolution - RG 274 Design and Distribution Obligations for Financial Products,2025-01-13 22:58:46+00:00,2026-05-10 23:38:02+00:00,False,True,True,False,caresuper,SYD
294,785,2026 IT Security Awareness - Spanish PII,New starters 01/07/2026 - 31/12/2026 For Latin America,2026-06-22 00:45:10+00:00,2026-06-22 01:26:57+00:00,True,True,True,False,covermore,SYD
102,395,Disability Services Team Policies - Support Work - Secondary Position,Assignment rule is used to assign relevant Disability Support Worker policies to employees who hold a DSW role as a secondary position. Additional First Aid training is mandatory for DSW.,2026-04-09 05:27:28+00:00,2026-04-14 04:22:29+00:00,True,True,True,False,ucwcsa,SYD
83,2902,Dispute Resolution & Litigation Branch,Mandatory enrolment for Dispute Resolution and Litigation (DR&L) Branch Whole branch updated 22/6/26,2026-06-21 22:16:49+00:00,2026-06-21 22:17:02+00:00,True,True,True,False,ndia,GOV
214,542,2025 AU / NZ / EU,Departments: Cover-More Australia; Cover-More Europe; Cover-More New Zealand; Group CEO; Finance; Legal; Marketing; People & Culture; Risk & Compliance; Strategic Delivery; Technology; World Travel Protection; Zurich Audit Location: Auckland; Cover-More (QLD); Cover-More (VIC / TAS); Cover-More (WA / SA / NT); Cover-More Europe; Cover-More NSW /North Sydney; Cover-More UK; Kuala Lumpur; Philippines; Start date between 01/01/1990 - 30/06/2025,2025-03-31 05:33:46+00:00,2026-06-19 05:24:13+00:00,False,True,True,False,covermore,SYD
20,289,HSST/ISST External Compulsory Training (NZ),"First Aid Training Heights Safety Training - Unit Standards Covered: 23229, 25045 and 15757",2025-08-21 20:44:43+00:00,2025-08-21 21:55:56+00:00,True,True,True,False,hydraulink,SYD
37,43,Academic Integrity 2,"DVC (Students) * DSS, Academic Skills * DSS, Study Link",2020-12-04 03:41:19+00:00,2024-03-26 04:49:27+00:00,False,True,True,False,csu,SYD
317,926,Change Manager - C (TNA) 2025,Change Manager - C (TNA) 2025 New Position,2025-04-11 04:00:15+00:00,2025-10-27 05:24:00+00:00,True,True,True,False,sydneymetro,SYD
19,698,Travel & Distribution: Retail: Induction - RCC Retail Sales,The required e-learning and face to face sessions for RCC Retail Sales Consultant and Managers (Excluding Finance and Travel Insurance).,2022-09-08 04:05:01+00:00,2025-11-21 04:06:01+00:00,True,True,True,False,raa,SYD
31,18,Clinical Orientation Program (Nursing and Anesthetics),"Compulsory courses required by all Clinical staff within 6 weeks. Clinical staff will attend a face-to-face day. Included groups are. Registered Nurse, Enrolled Nurse This rule excludes Associate Charge Nurse, Nurse Practitioner, specialist nurses, Nurses in management or education",2023-11-29 23:41:31+00:00,2024-12-15 19:56:15+00:00,False,True,True,False,mercyhospital,SYD
6,49,OLD - New Contact Centre Employee Induction Courses,Induction courses of all new Contact Centre Employees. Please note all new Contact Centre Employees will be enrolled in 3 additional courses: - RG 78 Breach Reporting - RG 271: Internal Dispute Resolution - RG 274 Design and Distribution Obligations for Financial Products,2025-01-13 22:58:46+00:00,2026-05-10 23:38:02+00:00,False,True,True,False,caresuper,SYD
42,822,WB Group Induction Compliance,Compliance - deactivated *NOCLAR is old version - as of September 2024,2024-03-20 10:54:35+00:00,2025-09-23 06:22:08+00:00,True,True,True,False,williambucknsw,SYD
32,459,Mandatory Course Assignments - ONG & NON,Assigns the Tribunal's mandatory modules for all new starters. Modules included - 10,2026-01-05 01:06:06+00:00,2026-04-20 04:30:57+00:00,True,True,True,False,aat,SYD
41,72,Manual Handling in the Workplace - Non Clinical,4.12.2025 - C Hopkins 7.04.2026 - K Pearson (remove board members),2021-04-14 04:53:05+00:00,2026-04-07 03:08:32+00:00,True,True,True,False,atsichsbrisbane,SYD
22,132,TRN-006 Mandatory Modules for staff in 'Manager' Location,Staff with the 'Manager' Location will be automatically enrolled into these courses: Armed Robbery Awareness - Management Actions Australian Privacy Principles Module 7 - Overview of the Australian Privacy Principles (for Supervisors) Emergency Response & Leadership Awareness Training Manager Annual Attestations Sexual and Sex-Based Harassment Awareness for Managers Workplace Bullying and Occupational Violence for Managers,2026-02-11 01:19:14+00:00,2026-04-29 06:21:07+00:00,True,True,True,False,creditunionsa,SYD
216,91,Recommended courses for staff,List of courses to show up in the recommended course catalogue for staff. NOTE: Some courses are already assigned as required training Added by Bek Saw 31.07.25,2025-07-31 06:22:56+00:00,2025-07-31 06:23:20+00:00,True,True,False,True,autism,SYD
7,5,FOR INDUCTION: Mandatory Course Assignment for Business Services,This rule ensures that new starters in the Business Services pillar are assigned the following mandatory courses: 1. FSU 2. Do the Right Thing 3. Modern Slavery Awareness 4. Global Anti-bribery and Corruption,2024-11-01 01:22:36+00:00,2025-04-14 01:09:11+00:00,False,True,True,False,unitigrouplimited,SYD
16,25,Lead Systems Engineer + Lead test Engineer + Head of Product Development + Technical Lead,Lead Systems Engineer + Lead test Engineer + Head of Product Development + Technical Lead,2022-05-04 02:19:24+00:00,2022-05-31 02:21:34+00:00,False,True,True,False,annaliseai,SYD
51,817,WB Group Induction Compliance 2.0,new starters starting 19 September 2024 *new NOCLAR module First rule is 21 March 2024,2024-09-18 02:18:25+00:00,2025-11-04 01:05:10+00:00,True,True,True,False,williambucknsw,SYD
317,659,Change Manager - C (TNA) 2025,Change Manager - C (TNA) 2025 New Position,2025-04-11 04:00:15+00:00,2025-10-27 05:24:00+00:00,True,True,True,False,sydneymetro,SYD
21,175,TRN-005 Mandatory Modules for staff in 'Member Interacting' & 'Branch' Location,Staff with the 'Member Interacting' & 'Branch' Location will be automatically enrolled into these courses Common Reporting Standards The Consumer Data Right FSR Module 5 - Providing Personal Advice AML – Abuse of Government Relief Programs module,2026-02-11 01:11:15+00:00,2026-05-21 02:22:59+00:00,True,True,True,False,creditunionsa,SYD
6,6,Test Rule,Test Assignment for random Onboard for employee on 27/05/2025,2025-05-29 04:57:02+00:00,2025-09-15 23:56:43+00:00,False,True,True,False,kane,SYD
31,14,New Team Member induction - JINDALEE (V3),Updated COC image and core values for Jindalee. Previously was the UW core values.,2020-03-02 03:06:26+00:00,2023-09-14 02:50:08+00:00,False,True,True,False,aea,SYD
34,93,Remote Employee Month 1 Course Assignment,Remote Employee Month 1 Course Assignment ( no uniform policy / Buddy Phone training),2022-08-03 03:05:23+00:00,2022-08-03 03:20:20+00:00,True,True,True,False,fleetcare,SYD
38,733,Member facing - non manager,"Compliance training for all new starter team members who are member facing and do not manage staff. Created September 14, 2023. Updated 2 April 2025. Removed Ninjio S9E08 and added S10 E02. Added Employment Type is not Agency Temp 9 June 2026.",2020-08-18 01:44:10+00:00,2026-06-09 07:19:43+00:00,True,True,True,False,australianmilitarybank,SYD
1117,11390,Darwin_Theatre: Anaesthetic Nurses,Darwin_Theatre: Anaesthetic Nurses Practical Clinical Competencies,2018-09-26 02:20:53+00:00,2018-09-26 02:21:11+00:00,True,True,True,False,healthscope,SYD
78,368,BAS Operations - Field Worker Coastal,This is a BAS Operations role specific rule for required and recommended HSW Courses as documented in the Training Matrix for users in the Field Worker Coastal Position. This rule is owned by the HSW Team.,2026-01-27 04:06:35+00:00,2026-07-07 23:35:55+00:00,True,True,True,False,barwonwater,SYD
117,134,Jindalee refresher training 2026 (Sharps and Restraint),"Following audit recommendations assigning: Sharps Use & Disposal v2, and Animal Restraint and Handling (2304)",2026-07-07 23:08:03+00:00,2026-07-07 23:18:08+00:00,True,True,True,False,aea,SYD
13,675,WB Group Induction - Professional Standards v2,Induction - with relative due date Meeting your Independence Obligations (Induction) and Client and Engagement Acceptance and Reacceptance (Induction) added,2024-10-07 02:16:04+00:00,2024-10-07 02:16:06+00:00,True,True,True,False,williambuckqld,SYD
34,1042,Mandatory eLearning courses for New Starters from 15 March 2022 onwards ...,CHRO and Geoff Airo-Farulla have approved 7 mandatory eLearning modules to be assigned to all new QBCC staff. 1. Code of Conduct & Workplace Bullying 2. Conflict of Interest & Secondary Employment Policy & Procedure 3. Fraud & Corruption and PIDs 4. WH&S 5. Managing Customer Engagement & Complaints 6. Right to Information & Information Privacy 7. Managing Public Records & Record Keeping at QBCC,2020-07-29 04:54:01+00:00,2023-06-27 05:54:33+00:00,False,True,True,False,qbcc,SYD
360,65,AU RTW - Phase 2,Rehabilitation & Return to Work (RTW) Program Early Intervention Program (EIP),2020-06-26 06:01:40+00:00,2024-06-27 05:36:13+00:00,False,True,True,False,wilson,SYD
450,1519,Updated Induction Modules,Updated Induction and compliance modules for all employees (excl. Safety Awareness module): - Welcome to Hilton Foods,2024-10-28 22:49:30+00:00,2024-11-13 01:38:38+00:00,True,True,True,False,hiltonfoods,SYD
278,491,Head of Corporate Affairs (TNA) 2025,Head of Corporate Affairs (TNA) 2025 Previous - Director Corporate Relations & Communications (TNA) 2025,2025-03-20 23:47:11+00:00,2025-12-10 02:54:15+00:00,True,True,True,False,sydneymetro,SYD
7,192,All Staff Biennial Refresher Courses 2023,"Preventing and responding to violence, abuse, neglect, and exploitation. Hazardous chemicals WHS Risk Management",2023-08-22 04:52:57+00:00,2024-09-17 06:59:49+00:00,False,True,True,False,lifecoop,SYD
2,18,Assign staff to e-Learning refresher course (P&C),"We’re excited to launch the ELMO LMS—now live on the same platform as your performance reviews. (see screenshot below). As a first step, all staff are required to complete mandatory refresher modules covering OH&S and key policies. • Employees pre-2026: One-time refresher with one simple true/false question + acknowledgement",2026-03-19 04:29:08+00:00,2026-03-19 04:34:29+00:00,False,True,True,False,hrvic,SYD
88,275,ZEmployee Induction (May 2021),"Updated slides, starts from 25/05/2021 to 19/10/2023. Rule archived by Rebekah Saw 10.01.2024",2021-05-20 08:10:42+00:00,2024-01-12 02:14:08+00:00,False,True,True,False,autism,SYD
508,211,AU SEC - CLIENT - QUT (104300216 / 104300217),104300216 - QUT - Kelvin Grove 104300217 - QUT - Gardens Point,2022-12-21 22:35:41+00:00,2026-05-10 23:38:17+00:00,True,True,True,False,wilson,SYD
217,138,HOU - OP664,Administration Support Officer/ Project Administration Officer,2022-09-21 13:06:34+00:00,2022-09-23 01:01:19+00:00,True,True,False,True,anglicaresasandbox,SYD
75,133,Registered Nurse (Theatre) 2026,"Courses required by nurses working in Theatre at Mercy Hospital A separate rule exists for ATs / RNAAs Note - additional courses may be completed as optional or manually enrolled, including ISBAR, VIP, medication safety, falls prevention, pressure injury prevention (SSKIN), Core advanced or CORE Immediate, phlebitis observation tool, vital signs and escalation pathways in Mercy Hospital, IV certification, clinical calulations",2025-12-12 01:04:37+00:00,2026-07-07 06:31:03+00:00,True,False,True,False,mercyhospital,SYD
16,44,Lead Systems Engineer + Lead test Engineer + Head of Product Development + Technical Lead,Lead Systems Engineer + Lead test Engineer + Head of Product Development + Technical Lead,2022-05-04 02:19:24+00:00,2022-05-31 02:21:34+00:00,False,True,True,False,annaliseai,SYD
34,303,Remote Employee Month 1 Course Assignment,Remote Employee Month 1 Course Assignment ( no uniform policy / Buddy Phone training),2022-08-03 03:05:23+00:00,2022-08-03 03:20:20+00:00,True,True,True,False,fleetcare,SYD
16,66,China Office Llearning Modules,"These learning modules have been assigned by Jonathan Biddle VP Asia/Pacific Prestige Consumer Healthcare and General Manager Care Pharmaceuticals. If you have any concerns, please contact Melissa Natalizio. Email: mnatalizio@carepharma.com.au",2020-05-12 01:14:25+00:00,2021-11-02 23:58:58+00:00,False,True,True,False,carepharma,SYD
2,40,Onboarding Training For New IT Staff,"Network Security Policy, Data Backup and Data Retention Policy, Event Log Policy, Asset Management Procedure, Patch Management Procedure, Corrective Action Procedure, Disaster Recovery and BCP Procedure, Incident Management & Log Procedure, Internal Audit Procedure, Media Management Policy",2022-06-10 00:42:35+00:00,2024-12-11 05:23:16+00:00,False,True,True,False,intoworkgrp,SYD
281,659,Communications  Coordinator (TNA) 2024,Communications Coordinator (TNA) 2024,2025-03-21 00:08:27+00:00,2025-03-21 00:11:40+00:00,True,True,True,False,sydneymetro,SYD
28,38,1110 & 1130 Labour Hire Workers & Work Placement,Position: Trades Person - Other | Status: Labour Hire | First name must include '- LH',2024-03-07 21:49:46+00:00,2025-08-13 02:19:06+00:00,True,True,True,False,stowe,SYD
42,91,"Stand Up, Speak Out (Zero Tolerance to Abuse & Neglect) for EI and TCS",Required course: NDS Trauma Informed Support Recommended courses: NDS Human Rights and You and Understanding Abuse,2020-05-20 03:36:30+00:00,2025-01-02 06:59:02+00:00,True,True,False,True,autism,SYD
6,29,Contract Management  - Part One and Part Two,These are mandatory for anyone who manages contracts. Stacy Charlton is the contact for any adds or deletes,2021-07-12 03:11:03+00:00,2023-04-18 04:32:13+00:00,False,True,False,True,bendigo,SYD
281,384,Communications  Coordinator (TNA) 2024,Communications Coordinator (TNA) 2024,2025-03-21 00:08:27+00:00,2025-03-21 00:11:40+00:00,True,True,True,False,sydneymetro,SYD
19,72,"TRN-011 Modules required by Marketing, MVP & Compliance + Member Interacting departments","Required by Member Interacting departments + member interacting managers, marketing and compliance team members. Anti-Hawking Training Design and Distribution Obligations ePayments Code Feedback & Complaints Handling Helping & Protecting Vulnerable Members This rule will auto enrol users in the following departments: Brand & Marketing Brand & Business Development Broker Partnership Compliance Credit Member Value Proposition Lending Support Retail Lending Member Experience Centre Resi Dev Lending Admin&Settlements Member Support",2026-02-10 23:13:46+00:00,2026-02-11 02:31:33+00:00,True,True,True,False,creditunionsa,SYD
34,158,Remote Employee Month 1 Course Assignment,Remote Employee Month 1 Course Assignment ( no uniform policy / Buddy Phone training),2022-08-03 03:05:23+00:00,2022-08-03 03:20:20+00:00,True,True,True,False,fleetcare,SYD
