Job Role ID,Job Role Title,Job Role Description,Job Role Identifier,Job Role Skills and Experience,Job Role Created Date,Job Role Modified Date,CLIENT_NAME,CLIENT_REGION
21,Support Learning Teacher - 06 to 12,"Faith Basis of Appointment We see the appointment of staff to Trinity Christian School as a ministry calling. The ethos, aims and objects of a Christian School are based on: > acceptance of the Lordship of Christ; and > acceptance of the Bible as the revealed Word of God Within Trinity Christian School these are expounded in the Doctrinal Basis. The Doctrinal Basis does not exhaust the extent of the beliefs of the School and its members. The Bible itself, as the inspired and infallible Word of God, that speaks with final authority concerning truth, morality, and the proper conduct of mankind, is the sole and final source of all that the School and its members believe. You must support the School in these areas and set an example of personal conduct and behaviour consistent with the School’s beliefs and ethos as outlined in documents made available to prospective employees prior to interview. Any appointment is conditional upon staff maintaining and demonstrating a continuing firm personal belief and lifestyle consistent with the School’s Doctrinal Basis and the other documents provided to staff, this being an essential condition of the appointment. A Learning Centred Christian School At Trinity Christian School we endeavour to make the link between our faith, what we do and how we teach. We call our students and school community to grow “loving hearts, enquiring minds and generous spirits”. At Trinity, how we teach must help our students in becoming who they were created to be in Christ. How we teach should also bring a Kingdom perspective, set students’ minds on things above, deliver meaning and show purpose. The pedagogy in our classrooms at Trinity should engage enquiring minds, build questioning, allow for grappling, exploring and reasoning. The students we teach should be given opportunities to grow and serve, so they may see who they are becoming and their purpose. As we undertake to grow our learners in both faith and learning, we must build in them the capacity to do so. As stated in our Strategic Priorities for 2024 – 2027, we have several key areas of focus that we are working toward: Christian Faith and Growth The spiritual nurturing of all individuals in the Christian faith, within a caring community of students, staff and families united by vision, mission and values. A passionate focus on realising the transformative power of the Gospel of Jesus, developing Biblical knowledge, and understanding and fulfilling the purpose of a Christian life. Excellence in Education and Learning All students actively engaged, growing and thriving as learners in a learning centred school. Parent partnership and student agency enhanced and supported. A commitment to educational excellence with the creation and support of new ways of learning, varied student pathways and models of education, to meet the needs of each learner. Community and Belonging A movement by all students, staff and families from joining and attending the school to belonging and actively investing in the Trinity community. Connection and relationship developed and strengthened with those in the School’s history as well as future community members. Connecting with the World and Shaping Tomorrow Ongoing design and formation of our 2030 learning environment for the community now and in the future. A growth in our reach and impact on Christian Education nationally and globally, including shaping a reputation as a centre for staffing development and excellence. Benefits of Working at Trinity Christian School Trinity Christian School is an employer that promotes staff excellence and values the benefit that our professional team bring to the school. In addition to the highly competitive remuneration and conditions as set out in the MEA we offer the following additional benefits to our staff across the school including: > Attractive salary packaging arrangements. > School fee concessions. > Generous annual Staff Development Award program. > Access to an Employee Assistance Program. > Access to annual influenza vaccinations. Other Essential Requirements Employment Conditions Employment will be subject to the conditions of the current ACT Christian School General Staff Multi-Enterprise Agreement 2021 or its replacement. The salary and classification for this position will be dependent on the qualifications and experience of the successful applicant. A Committed, Practicing Christian Applicants must be able to demonstrate a personal faith and commitment to the Lord Jesus Christ and a lifestyle consistent with that faith, including an active commitment to a Christian fellowship. Right to Work In Australia Applicants must be Australian Citizens or hold a current and valid working visa. The School will not consider sponsorship nor support a visa application process. Please do not submit an application if you cannot meet this requirement. Working With Vulnerable People Check In keeping with the School’s policy and legislative requirements, any offer of employment is subject to you providing a satisfactory Working With Vulnerable People check prior to commencing employment and maintaining this for the duration of your employment. Acknowledgement The requirements of this job description are intended to describe the general nature and responsibility of the work in this role. These statements are not to be construed as an exhaustive list of all duties, tasks and skills required of the job. Employees will also be required to follow any other job-related instructions and school policies, and to perform other job-related duties requested by their Manager to support the School’s compliance with its legislative obligations. The Manager may, through consultation with the employee, vary the responsibilities of the position temporarily as required, but within the skills and responsibility levels appropriate to the position. Further Information All enquiries will be treated confidentially. Initial questions can be directed to the People & Culture Administrator, Katherine Boyd by phone on +61 2 6210 7500 or email employment@tcs.act.edu.au Applications are ongoing and are to be submitted electronically as a single PDF document as an attachment to the online application form. Trinity Christian School 34 McBryde Crescent Wanniassa ACT Australia 2903",232000,,2026-03-10 00:26:13+00:00,2026-05-08 04:07:02+00:00,tcsact,SYD
54,Catering Assistant,"The Catering Assistant at Company Name plays a vital role in supporting the catering team to ensure the smooth operation of food service within various settings. This position requires a proactive individual who can work effectively in a fast-paced environment while maintaining high standards of cleanliness and customer service. Key Responsibilities: Assist in the preparation and presentation of food items, ensuring compliance with health and safety regulations. Set up and dismantle catering equipment, including tables, chairs, and serving areas for events. Serve food and beverages to customers with professionalism and attention to detail. Maintain cleanliness of the kitchen and dining areas by washing dishes, cleaning surfaces, and disposing of waste properly. Support inventory management by helping to receive deliveries, stock supplies, and keep track of inventory levels. Engage with customers to ensure satisfaction with their dining experience, addressing any concerns promptly. Work collaboratively with other team members to deliver seamless service during busy periods. This role is essential in contributing to the overall success of our catering operations, providing an enjoyable experience for all clients and guests. Attention to detail, excellent communication skills, and a friendly disposition are key attributes for this position.",CA2,"Required skills Excellent communication and interpersonal skills Strong organisational and time management abilities Ability to work effectively in a team environment Basic knowledge of food hygiene and safety standards Customer service orientation with a friendly demeanour Adaptability to changing tasks and environments Attention to detail in food preparation and presentation Required experiences Previous experience in a catering or food service role is desirable Familiarity with kitchen equipment and utensils Experience working in a fast-paced environment, preferably within the hospitality industry Exposure to health and safety regulations related to food handling A history of collaborating with chefs or kitchen staff is an advantage Prior involvement in customer-facing roles is beneficial",2025-08-15 00:27:41+00:00,2026-02-17 00:33:59+00:00,effectivehr,SYD
21,Executive Officer - Canonical and Archival Documents,"The Executive Officer – Canonical and Archival Documents is responsible for the record management of documents relating to professional standards, clergy, the Royal Commission, marriage dispensation, and other documents relevant to the work of the Bishop. Record management includes accurate and up to date record keeping, retrieval, archiving, and retention. Key Responsibilities Professional Standards Records • Maintain and update claims records • Maintain and update Claimants’ deeds of release • Ensure confidentiality and accuracy of records vis-а-vis electronic records maintained by the Professional Standards Manager Clergy Records (including overseas priests) • Maintain and update personal information for current clergy, resigned clergy, and clergy memorial records • Maintain and update Professional Standards records • Maintain, update and follow relevant actions and recommendations of Clergy Review conducted by K Cafй • Maintain records from comprehensive reports conducted by K Payne and follow up on actions • Manage Wills, Enduring Power of Attorney (EPA) and Advanced Health Directive (AHD) Royal Commission • Maintain and secure ring tail of Royal Commission records • Maintain correspondence and follow up on the Bishop’s actions • Maintain official records of findings • Maintain records in accordance with the Royal Commission guidelines on record keeping Marriage Dispensation Records • Review and arrange all hardcopies of Chancery records pertaining to all marriage dispensations Archive Manual • Develop and maintain Bishop’s Archive Manual • Collate Terms of Reference for Bishop’s Pastoral Ministry, which addresses the Royal Commission, Consultative Panel, Pastoral Councils, and Others • Keep an up-to-date record of Pastoral Letters regarding COVID-19, Christmas, Easter, Bishop’s Inservice, and Synod. Other • Act as Notary for Diocesan legal documents • Act as custodian of official Diocesan and curial stamps",JOB021,"• Prior experience in a records management or administrative position • Strong communication and interpersonal skills • Ability to effectively manage time and work schedules in an autonomous manner • Intermediate competency in the use of Microsoft office suite • Active participant in the Catholic Church community and/or lifestyle compatible with the values and teachings of the Church • Thorough knowledge of and commitment to the Diocesan Vision Statement and Values • Knowledge of and commitment to Catholic Social Teachings • Ability to provide a clear criminal history record check and obtain a Queensland Working with Children (Blue Card) Check, if requested • Ensure ongoing disclosure of any criminal charges or allegations (current or historic), as soon as possible after such charges come to the employee’s attention and in accordance with the Personnel Screening Policy as amended from time to time. Failure to comply with this ongoing obligation to disclose may lead to disciplinary action, including dismissal • Current motor vehicle driver’s licence",2024-11-26 22:51:36+00:00,2026-03-12 22:51:42+00:00,rokcatholic,SYD
315,Solutions Consulting Manager,"The Solutions Consulting Manager is a regional leader who manages a team of Solutions Consultants, working closely with Sales and other divisions to support key business opportunities, proposals and pitches. They lead and coach the team to deliver high?quality technical solutions and product demonstrations, consult on technical aspects of opportunities, and coordinate resources across regions to support complex sales cycles and tenders while maintaining strong partnerships with sales leaders. The role is also responsible for optimising processes and collaboration across the Customer Experience ecosystem, driving product enablement and innovation in how product knowledge is used in sales, advocating for product feedback with R&D, defining and tracking team KPIs, ensuring accurate Salesforce and Jira administration, fostering a culture of trust and open communication, supporting team wellbeing and professional development, and ensuring compliance with information security and privacy policies.",Solutions Consulting Manager,"Strong background within a similar role (e.g., consulting experience within a talent management environment); Strong sales experience; Strong understanding of technical concepts; Strong understanding of HR and Talent Management processes; Proven ability to manage multiple projects at a time while paying strict attention to detail; Project management experience with internal stakeholders; Strong problem-solving skills; Exceptional communication skills, both written and verbal; Undergraduate qualification is preferred; Experience leading a team of employees.",2026-03-26 05:47:46+00:00,2026-03-27 08:15:21+00:00,elmohr,SYD
55,"Head International Student Support, Admission Support","The Company Head International Student Support, Admission Support & Lawyer at Leo Cussen Centre for Law plays a pivotal role in providing comprehensive support to international students, overseeing admissions processes, and offering legal expertise. The position involves a wide range of responsibilities and tasks including: Leading and managing the international student support team to ensure seamless integration and support services for students from diverse backgrounds. Overseeing the admissions process by developing strategies to attract qualified candidates, reviewing applications, and ensuring compliance with relevant regulations. Providing legal counsel and guidance on matters related to international student support, admission policies, and other legal aspects pertinent to the organization's operations. Collaborating with academic departments to facilitate the smooth transition of international students into the learning environment and addressing any specific needs they may have. Developing and implementing policies and procedures that uphold ethical standards, promote inclusion, and safeguard the rights of international students. Representing the organization in legal matters pertaining to international student support or admissions as required. Participating in professional development activities to stay informed about changes in immigration laws, education regulations, and industry best practices. This position requires a proactive leader with excellent communication skills, a deep understanding of legal principles as they relate to education and immigration, as well as a strong commitment to supporting the needs of international students.",JR-IEP-HISSAS-001,"Required skills Excellent communication and interpersonal skills to effectively engage with international students, provide support, and collaborate with legal professionals. Strong organizational abilities to manage admission processes, student support services, and legal documentation. Proficiency in legal research, analysis, and drafting to assist lawyers and contribute to the legal aspects of student support and admissions. Knowledge of immigration regulations and procedures related to international students. Ability to multitask, prioritize workload, and work efficiently in a fast-paced environment. Required experiences Prior experience in international student support services or admissions within an educational institution or legal setting. Demonstrated experience working with diverse cultures and understanding the challenges faced by international students. Experience in providing administrative or operational support for legal professionals or law-related activities. Familiarity with managing databases, student records, or legal documents would be advantageous. An understanding of the Australian legal system and its education industry would be beneficial but not mandatory.",2026-04-21 12:40:10+00:00,2026-05-19 01:49:29+00:00,leocussen,SYD
94,Safety Supervisor - QLD,Correcting improper and unsafe work activities and conditions. Identifying new hazards and working to minimise the risk. reinforcing safe and proper work performance. making sure all safety documents are up-to-date and easy to understand.,Safety Supervisor - QLD,,2025-04-08 03:11:23+00:00,2025-04-08 03:11:23+00:00,climatech,SYD
24,Head of Mergers and Acquisitions,"Position Summary: This is a critical leadership role responsible for driving the end-to-end M&A process, from identifying and sourcing opportunities through to negotiation, due diligence, execution, and assisting with post-acquisition integration and long-term value creation, including eventual exit planning for the existing shareholders. Key Responsibilities: Proactively identify, source, and cultivate a pipeline of potential acquisition targets within the SMSF audit sector across Australia. Develop and maintain relationships with business brokers, advisors, and potential vendors. Screen and evaluate potential acquisition opportunities against strategic criteria. Identify other opportunities through breaking current “admin-audit pooling arrangements” or identifying auditors with independence risk in the market. Lead negotiations on transaction terms, including valuation, deal structure, key commercial points, and preliminary agreements (e.g., Heads of Agreement, Letters of Intent). Develop and present compelling acquisition proposals. Oversee and coordinate the due diligence process, including financial, operational, legal, and regulatory (audit compliance) aspects. Liaise with internal teams and external advisors where applicable (legal, accounting) to ensure thorough vetting of targets. Analyse findings and assess risks and opportunities associated with potential acquisitions. Manage the transaction execution phase, working closely with legal counsel to draft and finalise definitive agreements (e.g., Asset / Sale and Purchase Agreements). Coordinate all activities required to achieve successful transaction closing. Work collaboratively with the dedicated full-time Integration Manager to ensure a smooth handover of acquired businesses/books post-completion. Provide support and context during the initial integration phase as required. Contribute strategic insights and support activities related to the long-term planning and potential execution of an ultimate exit for the consolidated business. Provide regular, clear, and concise reporting on M&A pipeline activity, deal progress, and performance metrics to the Head of Strategy, CEO and Board. Manage relationships with key internal and external stakeholders throughout the M&A process. Performance Expectations: Identify opportunities that align with the company’s long-term goals. The ROI from completed transactions is in line with the strategic business plan. The ability to execute acquisitions efficiently and within the required timeline. Achieve projected synergies post-acquisition. Ensuring the satisfaction of all stakeholders, managing expectations, and delivering during the Merger & Acquisition process. The ability to travel on a regular basis.",Head of Mergers and Acquisitions,"Relevant tertiary qualifications (e.g., Finance, Business, Law, Accounting). Proven track record of success in Merger & Acquisition, corporate development, investment banking, or a similar role with demonstrable experience in executing transactions end-to-end. Experience in acquiring professional services firms, or similar. Strong financial modelling, analysis, and valuation skills. Expertise in due diligence methodologies and best practices. Exceptional negotiation and influencing skills. Familiarity with legal documentation common in Merger & Acquisition transactions. Ability to work autonomously, manage multiple priorities, and meet deadlines. Strategic thinker with strong commercial judgment. Results-oriented, proactive, and deal-driven mindset. High degree of professionalism, integrity, and discretion. Analytical and detail oriented. Collaborative and able to work effectively with various teams. Resilient and adaptable.",2026-04-30 03:56:33+00:00,2026-04-30 03:56:33+00:00,asfaudits,SYD
13,Manager People and Culture,"The Manager, People and Culture is accountable for managing: recruitment, selection, employment and termination of staff within the Organisation the operations of Work Health, Safety and Risk within the organisation the Quality operations of the Organisation and ensure that Quality process are followed coordination and implementation of Training within the organisation.",MPC,"An appropriate qualification in Business Management or Human Resource Management. Experience working in the Human Services sector. Experience in employee management, human resources management, and supervision skills. Experience in Quality processes. Experience in planning, design and delivery of training packages. Sound knowledge of administrative systems. An in-depth knowledge and understanding of the application of concepts required to manage human resource functions. This includes knowledge of job analysis, HR Strategic planning and forecasting Sound knowledge of Work Health, Safety and Risk principles. Well developed analytical skills from a strategic perspective. Solid interpersonal communication, consultation, negotiation and influencing skills, networking and teambuilding skills. Demonstrated ability to summarize and communicate progress and results against goals and objectives, identify or project gaps and generate solutions as necessary. Strong leadership, strategic thinking and planning skills. Demonstrated ability to provide input into the decisions and outcomes reached by the various committees. High level communication skills (verbal and written). Demonstrated ability to work in a highly confidential manner. Demonstrated ability to negotiate and manage conflict. Effective organisational and time management skills. High level of ability in the use of Microsoft Office and Information Technology.",2026-05-25 01:00:49+00:00,2026-05-25 01:00:49+00:00,cccsa,SYD
115,Site Foreman,"As a Site Foreman, you will be responsible for overseeing construction projects from start to finish. This will involve coordinating with architects and engineers to ensure that plans are properly executed, managing subcontractors and construction workers, and monitoring project timelines and budgets. Additionally, you will be responsible for ensuring that safety protocols are followed and that work is conducted in compliance with relevant regulations.",SFR,"Experience in the construction industry, with a proven track record of managing construction sites. Excellent knowledge of health and safety regulations, and experience in enforcing them on site. Strong leadership skills, with the ability to motivate and manage a team of workers. Good communication skills, both verbal and written, with the ability to communicate effectively with clients, architects, engineers, and construction workers. Proficient in reading and interpreting construction drawings, blueprints, and specifications. Knowledge of construction materials, methods, and techniques. Ability to manage multiple projects simultaneously, ensuring that they are completed on time and within budget. Good organizational skills, with the ability to plan and prioritize work effectively. Experience in conducting quality control checks to ensure that work meets the required standards. Ability to solve problems on site quickly and efficiently. Good IT skills, with the ability to use project management software and other relevant tools. A valid drivers license and the ability to travel to different construction sites. An understanding of contract documents, including drawings, specifications, and contracts. Knowledge of construction estimating and cost control. Experience in managing subcontractors and suppliers. A relevant degree or qualification in construction management or a related field. Strong interpersonal skills, with the ability to build and maintain relationships with clients, subcontractors, and suppliers. Ability to work under pressure and meet tight deadlines. Flexibility and adaptability to changing circumstances. A commitment to quality and excellence in all work performed.",2025-01-21 04:35:48+00:00,2025-01-21 04:35:48+00:00,csmgold1,SYD
12,Manager Receivables,Position Objective: To manage the Accounts Receivable function for all Outsourcing Oceania Group companies to ensure prompt collection of outstanding debtors and adequate cashflows for the business. The activities of this position will support the overall quality objectives of the Accounts Receivable Team and of the Shared Services function as a whole. Reports To: Chief Financial Officer Manages: Accounts Receivable Officers Responsibilities and Activities: Manage and co-ordinate the activities of the Accounts Receivable Officers Process all deposits banked into the Group Bank accounts on a daily basis Perform credit checks on new clients Follow up with Debtors via telephone and email to ensure invoices are paid according to payment terms Resolve Debtor queries and follow through to completion Follow up on issues raised with the business to completion Escalation of issues relating to the accounts receivable function to the appropriate people within the business Complete monthly permanent invoice reconciliation Prepare permanent invoice credit notes as requested Complete monthly reconciliations for NAB and GE/ANZ Debtor Finance Facilities Raise and input monthly corporate fee invoices and rent invoices for sub-tenancies Produce monthly board reports including calculation of debtor days and supporting graphs Facilitate quarterly field reviews for NAB and Allianz Debtor Finance Facilities Continually improve AR Processes Other ad hoc tasks relating to the Accounts Receivable function as directed by the Chief Financial Officer Maintain a thorough knowledge of the quality framework (including all policies and processes that relate to the workscope of their team) and ensure that all activities are carried out in accordance with that framework,ROLE012,3-5 years collections management experience Excellent communication skills both oral and written Ability to communicate with people of all levels Ability to work with and also assist other members of the finance team Good customer service skills both internal and external Proactive approach to problem resolution Excellent time management skills – ability to identify more and less critical tasks and adjust priorities accordingly Good computer skills (MS Outlook and Excel),2024-11-13 21:46:51+00:00,2025-04-02 04:40:02+00:00,outsourcingoceania,SYD
78,Head of Senior,"The Head of Senior at Faith Christian School is a pivotal leadership role, responsible for overseeing the educational and administrative functions of the senior school. This position requires a committed individual who will foster a nurturing and challenging learning environment while ensuring that the school's values are integrated into every aspect of student life. Key responsibilities include: Leading and managing the senior school staff, providing guidance and support to enhance teaching practices. Developing and implementing curriculum strategies that align with the school's vision and educational standards. Monitoring student progress and performance, implementing interventions where necessary to ensure academic success. Facilitating communication between parents, staff, and students to promote a collaborative educational experience. Organising professional development opportunities for teachers to foster continuous improvement in pedagogical approaches. Overseeing student welfare initiatives, ensuring a safe and supportive environment for all learners. Coordinating extracurricular activities to enrich the student experience beyond the classroom setting. Managing budgets associated with the senior school, ensuring resources are allocated effectively to meet educational goals. The Head of Senior plays an essential role in shaping the future leaders of tomorrow by providing direction, inspiration, and support within Faith Christian School's commitment to excellence in education.",Head of Senior,"Required skills Strong leadership and management abilities Excellent communication and interpersonal skills Strategic planning and organisational skills Proficient in conflict resolution and problem-solving Ability to inspire and motivate staff and students Knowledge of educational policies and procedures Competence in budget management and financial oversight Required experiences A minimum of 5 years' experience in a senior leadership role within an educational setting Demonstrated success in curriculum development and implementation Experience in staff recruitment, training, and development Proven track record of improving student outcomes Experience with stakeholder engagement, including parents, community members, and governing bodies Familiarity with data analysis for school performance evaluation",2026-02-02 05:05:33+00:00,2026-02-02 05:05:33+00:00,faith,SYD
135,Chief Information Officer,"The Chief Information Officer (CIO) is responsible for developing and implementing the organizations technology strategy to meet business goals and objectives. This includes ensuring the security and reliability of information systems, networks, and data. The CIO will manage the IT department, including hiring, training, and performance management of staff members. The CIO will evaluate and recommend new technology solutions to improve efficiency and productivity. The CIO will also collaborate with other department heads to align technology initiatives with overall business goals.",CIO,Strategic planning and decision-making skills for aligning technology with business goals Strong leadership and management skills for overseeing technology teams and departments Knowledge of emerging technologies and trends in the tech industry Project management skills for planning and executing technology projects effectively Budgeting and cost control skills for managing technology investments and expenses Excellent communication skills for interacting with stakeholders and explaining technical concepts to non-technical individuals Cybersecurity skills for identifying and mitigating cyber threats and ensuring data privacy and protection Data analysis skills for using data to inform business decisions and improve operational efficiency Vendor management skills for negotiating contracts and managing relationships with technology vendors Change management skills for leading and managing technology-related changes within the organization.,2025-01-21 04:35:49+00:00,2025-01-21 04:35:49+00:00,csmgold9,SYD
54,Irrigation Field Service Technician,"Purpose The primary objective of this role is to provide exceptional service and technical support to customers using Valley and other brand centre pivot irrigation systems, as well as related water delivery products. This includes installation, diagnostics, maintenance, and troubleshooting of systems across a wide geographic area. The Service Technician will work collaboratively with the Irrigation Sales/Service Operations team and other internal departments to resolve technical issues for new and existing customers, ensuring high-quality service delivery and promoting customer satisfaction. This role plays a key part in driving the growth of Emmetts' irrigation business through consistent customer support and the generation of revenue from parts and service sales. Responsibilities The following is a summary list of duties required for the position as described above: Technical Service & Support Provide diagnostics, repair, and maintenance services for Valley and non-Valley center pivot and lateral irrigation systems. Install, troubleshoot, and support irrigation systems and water delivery products for both new and existing customers. Upgrade and replace aging components, ensuring system compatibility and functionality. Identify and explain the function of irrigation system components with confidence and clarity. Demonstrate strong operational troubleshooting skills and the ability to identify effective solutions. Customer Service & Business Growth Deliver exceptional customer service and ongoing support to maintain long-term customer relationships. Advise customers on repair and replacement options in alignment with system capabilities and requirements. Assist in promoting and selling aftermarket service and parts solutions to support business growth. Represent Emmetts professionally in all interactions, promoting a positive brand image in the market. Team & Operational Support Collaborate with the Irrigation Leads and team members to ensure timely resolution of technical issues. Support the development of a cohesive team environment focused on customer success and business outcomes. Work with external contractors and service providers to ensure successful project outcomes. Monitor and report customer feedback to support continuous improvement and customer satisfaction. Administration & Reporting Accurately track and report service hours, travel, and parts usage. Complete administrative tasks and reports as required for assigned jobs and service calls. Maintain a clean, safe, and orderly work environment, including company tools, equipment, and vehicles. Other Duties Provide service support across a large geographic area, based out of the Murray Bridge branch. Participate in training and development programs to enhance skills and technical knowledge. Undertake additional duties as directed, within the scope of skills and experience.",Irrigation Field Service Technician,"Qualifications & Experience Essential Proven problem-solving and decision-making skills. Strong communication skills, with the ability to explain technical information clearly. Proficiency in Microsoft Office Suite. Current Australian driver’s licence. MR or HR Truck Licence Australian citizenship or appropriate working rights. Ability to remain calm and professional in high-pressure or challenging situations. Willingness to travel frequently, including extended stays within South Australia and interstate. Demonstrated ability to work independently with minimal supervision. Commitment to seeing tasks through to completion. Willingness to obtain a B-Class electrical licence if not already held. Trade qualification in mechanical, electrical, plumbing, or related field (e.g., fitter and turner, mechanic, plumber, electrician). Desirable Prior experience in the agricultural irrigation industry. Familiarity with centre pivot irrigation systems. Experience within the broader agricultural sector. Advanced knowledge of irrigation system compatibility and software.",2025-09-03 00:41:06+00:00,2026-05-26 00:58:17+00:00,emmetts,SYD
11,Activities Worker,"The Position The Planned Activity Worker (PAG) will support HACC eligible Aboriginal elders, people with a disability and/or their carers, to stay connected to community, country and culture through social interaction and gatherings. Key Responsibilities Receive referrals from Intake, make contact with client to engage in planned activities group, Develop and facilitate approved planned activities for Elders, HACC clients and ABI clients, Complete six-monthly medical care plans and goal setting plans for each PAG client, Ensure that the Summary Medical Care Register is updated after reviews and copies given to clients, Facilitate Care Plan meetings before every activity to ensure safety of each participant",Activities Worker,,2026-02-16 04:43:37+00:00,2026-02-16 04:43:37+00:00,bdac,SYD
94,New Business Lead,"The purpose of the New Business Lead is to develop a robust sales pipeline of potential opportunities and convert these into live projects for UAP, driving revenue and growth in Australia. The New Business Lead will establish and nurture long-term relationships with artists, architects, developers, cultural consultants and other consultants to promote UAPs vision and capabilities in both consultancy and manufacturing. This role requires a strategic, commercial mindset and understanding of the complex requirements of contract negotiation, project delivery, capabilities, and systems. Key to the roles success will be your drive and passion for sales, and interest in art and design. Staying abreast of industry and market trends will assist you and the business in succeeding.",New Business Lead,"Duties and Responsibilities Sales and Prospecting Identify and prospect potential new clients to increase business for UAP. Leverage existing networks and build new relationships to grow a strong client base. Conduct market research to identify and engage decision-makers within potential client organisations. Actively promote UAPs capabilities and vision in delivering small and mid to large-scale artwork projects. Pipeline Development and Management Generate, maintain and convert a strong pipeline of projects, focusing on the New South Wales market, and providing support to the business as required. Prepare and deliver high-quality submissions for project opportunities to meet sales and revenue targets.. Client Relationship Management Develop and maintain strong relationships with new and existing clients, ensuring continuous engagement and support. Handle and resolve any barriers during the sales process, ensuring positive outcomes for the client and artist. Present innovative ideas and opportunities to clients to enhance engagement and secure new projects. Proposal and Contract Management Lead the creation and submission of proposals, ensuring timely follow-up and conversion into sales. Negotiate contract terms to align with client expectations and UAPs capabilities. Manage and document all project proposals and agreements to ensure accuracy and completeness. Market and Industry Engagement Attend industry functions, association events, and conferences to gather market insights and trends. Provide feedback to the team on market conditions and creative trends to inform strategic decisions. Strategic Sales Initiatives Identify, pursue and convert strategic opportunities that align with UAPs business objectives. Develop unique selling propositions and differentiators based on market analysis and client needs. Ensure all sales and revenue targets are met in accordance with the annual budget.",2026-06-24 01:55:52+00:00,2026-06-24 01:55:52+00:00,uapcompany,SYD
