Job Role ID,Job Role Title,Job Role Description,Job Role Identifier,Job Role Skills and Experience,Job Role Created Date,Job Role Modified Date,CLIENT_NAME,CLIENT_REGION
41,Group Credit Manager,FI.OPCO.M3 ,Group Credit Manager,,2024-12-02 23:38:42+00:00,2026-05-21 05:09:26+00:00,gmeau,SYD
131,Apprentice Service Technician - Road Transport,"This position is responsible for completing on the job and formal training required to complete a Certificate III in - Certificate III in Heavy Commercial Vehicle Mechanical Technology.   To efficiently and effectively provide assistance in the customer service and repairs relating to transport machinery of trucks, trailers and mobile plant, may also be required to assist with service and repairs on agricultural equipment. Work to be carried out in a professional manner both in the field and at the Branch.  Machine Technology and Digital Tools Assists Service Technicians with the set up and inspections of Truck General Perform service, repairs, and maintenance tasks under the guidance of Service Technicians and Service Manager / Foreman  Develop skills in removal, disassembly, and reconditioning of components. Participate in TAFE/MTA and tailored training programs required for the development of skills and knowledge to EDUCATE Core Curriculum and other nominated specific learning areas. Develops knowledge of Trucks and competitive products. Maintains the condition of service vehicles, trailers, tools, and equipment. Maintains a clean work area and performs quality work in a neat and orderly fashion Follows all safety rules and regulations. Completes all reports and forms required in conjunction with job assignments and trade school requirements. Accounts for all time and for all material used in performing assigned duties. Perform pre-delivery set-up and inspection of new equipment. Other Perform other duties as assigned by the Service Manger ",Apprentice Service Technician - Road Transport,"A demonstrated mechanical aptitude and a genuine willingness to learn the mechanical trade.  A demonstrated competency in literacy and numeracy An ability to learn and interpret work instructions.  A demonstrated basic knowledge of maintenance procedures of a wide range of plant and equipment.  A demonstrated ability to work well autonomously, yet also as part of a specialised team.  A current driver’s licence or commitment to obtaining one at earliest convenience.  ",2025-09-03 00:41:09+00:00,2026-06-02 00:01:26+00:00,emmetts,SYD
46,Site Engineer,"The Site Engineer plays a crucial role in managing and coordinating the technical aspects of on-site construction activities. This role ensures compliance with WHS, environmental, and quality standards while providing technical support to the project team. The Site Engineer assists in planning, overseeing site inspections, and ensuring that construction progresses according to the project plan.",Site Engineer,"• Bachelor’s degree in Engineering (Civil preferred) or a related field.• Proven experience working as a Site Engineer in the construction industry.• Tech-savvy and proficient in MS Office Suite, AutoCAD, and project management software (e.g., Procore).• Strong decision-making and problem-solving skills, with the ability to work under pressure.• Excellent communication skills, with the ability to liaise effectively with all project stakeholders.• Demonstrates a consistent track record of upholding Dasco’s core values of excellence, respect, partnership, reliability, and safety in all aspects of work, with a proactive approach to applying these principles in day-to-day responsibilities",2024-10-03 23:33:43+00:00,2024-10-29 03:00:26+00:00,dasco,SYD
243,Witness to War (W2W) Community Engagement Specialist,"The primary role of this position will be to support the implementation of a coherent community engagement strategy with communities affected by the conflict in Israel and Palestine. This position will be working within STARTTS Witness to War W2W Team to develop and maintain communication with FASSTT member agencies around their community engagement with affected communities and the wider service provision network. It will ensure that multilingual promotional materials are developed and shared widely, gather information about relevant services in each State and Territory and share with the team. The position will also manage W2W promotional events such as information sessions and stalls.",1180-CES,"ESSENTIAL REQUIREMENTS:Knowledge of the culture, history, and current issues of refugee communities affected by overseas conflict.Fluent in English and a relevant language spoken by affected communities (e.g., Arabic, Hebrew. Dari)Relevant qualifications (Social Work, Psychology, Social Sciences or other relevant) or extensive experience working with communities affected by overseas conflict. Understanding of refugee issues, and the effects of torture on individuals, families and communities Ability to work independently and as part of a multidisciplinary team within a multicultural environment.Understanding and strong demonstrated experience of community liaison, community education, community development and/or community work.Knowledge of human services sector in NSW and ability to obtain knowledge about sectors in other States and Territories. Excellent oral, written and interpersonal communication skills and proficiency in the use of Microsoft Office.Desirable Requirements: Training/ adult education skills and/or experience.Current NSW Driver’s License.",2026-03-18 22:59:31+00:00,2026-03-18 22:59:31+00:00,startts,SYD
95,Human Resources Support Officer,Purpose of the positionThe Human Resources Support Officer is responsible in administering the human resources process including end to end recruitment; providing efficient human resourcing for the Authority; and to support process improvement and development activities that drive an efficient and effective human resources function in alignment with operational and strategic objectives.,Human Resources Support Officer,"Qualifications and experience:A certificate, diploma or tertiary qualification in Human Resources.Demonstrated experience in Human Resources administration, with a sound knowledge of human resource practices (3+ years).Experience HRIS system e.g. ELMO (desirable).Experience working in a politically sensitive environment within a government authority, maintaining discretion and confidentiality (desirable).Knowledge and skills:Proven track record in engaging, building and maintaining effective working relationships with a range of stakeholders, to achieve desired outcomes.Professional and ethical approach with a high level of self-motivation and initiative.Highly developed organisational, verbal and written communication skills, with an attention to detail and creativity in an environment with competing priorities.Ability to reference and interpret relevant legislation, awards and enterprise agreements within varied industriesDemonstrated ability to work independently and collaboratively, as part of multi-skilled team.",2025-10-10 06:49:45+00:00,2025-12-22 00:17:55+00:00,gora,SYD
18,Digital Communications and Engagement Coordinator,"The Digital Communications and Engagement Coordinator at Leo Cussen Centre for Law will play a pivotal role in shaping and executing the organizations online presence and communication strategies. This position will involve a wide range of responsibilities, including: - Developing and implementing digital communication plans to engage with stakeholders, including current and prospective students, alumni, legal professionals, and the broader community. - Managing the organizations social media channels, website content, and email campaigns to ensure consistent messaging and high-quality content. - Creating engaging multimedia content such as videos, infographics, and podcasts to enhance audience engagement and promote the centers programs and initiatives. - Monitoring social media trends, analytics, and feedback to optimize digital communication strategies and drive continuous improvement. - Collaborating with internal teams to gather relevant content for digital platforms and ensure alignment with organizational goals and objectives. The successful candidate will have a passion for digital communications, excellent written and verbal communication skills, strong project management abilities, creativity in content development, knowledge of digital marketing best practices, proficiency in using various social media platforms and web content management systems. This role offers an exciting opportunity to contribute to the promotion of legal education and professional development within the legal community.",Digital Communications and Engagement Coordinator,"Required skillsExcellent written and verbal communication skillsStrong understanding of digital marketing and social media platformsProficient in content creation, including graphic design and video editingAbility to analyze data and make data-driven decisions for engagement strategiesProject management skills with the ability to coordinate multiple tasks simultaneouslyKnowledge of SEO and web analytics toolsUnderstanding of branding and storytelling principlesRequired experiencesPrior experience in digital communications or marketing role, preferably in a legal or educational settingDemonstrated track record of successful social media campaigns and engagement initiativesExperience using digital marketing tools such as Hootsuite, Buffer, or similar platformsFamiliarity with website content management systems (CMS) and email marketing softwareExperience in developing and implementing content calendars across various digital channelsProven ability to collaborate with cross-functional teams and stakeholders to achieve communication goals",2026-04-21 12:40:07+00:00,2026-05-14 02:48:19+00:00,leocussen,SYD
12,Case Manager - Sorell,"The Case Manager undertakes consumer intake and ongoing case management for aged care recipients eligible forHome Care Packages funded by the Commonwealth Government. This includes comprehensive assessment and careplanning, coordinating delivery and brokerage of services within the package budget and Government guidelines, andcommunicating with family, health professionals and other service providers as required.",CM-SOR,"1. Demonstrated experience working within the aged care and/or disability services field within a communitysetting.2. Demonstrated commitment to the delivery of safe and high-quality consumer-centred services3. Demonstrated experience in case management or similar4. Demonstrated ability in working with financial information, within government guidelines includingCommonwealth Home Care Packages and The My Aged Care System.5. Demonstrated high level of written and verbal communication/interpersonal skills.6. Proven time management skills capable of planning, setting, and meeting priorities in a high demand workenvironment.7. The ability to work effectively with Microsoft Suite, electronic clinical management systems and/or the ability tolearn customer management systems.",2025-03-11 23:52:26+00:00,2025-03-12 00:28:01+00:00,thedistrictnurses,SYD
12,Warehouse Supervisor,"Award: Road Transport and Distribution AwardLevel: Level 4ORGANISATIONAL ENVIRONMENTSecondBite is committed to making a positive difference by sourcing quality, fresh nutritious food that would otherwise go to waste and re‐distributing it in a safe and timely manner to agencies supporting people in need. We are an equal opportunity employer and embrace diversity in the workplace.SecondBite has a Zero tolerance in relation to Alcohol and Other Drug use.SECONDBITE VALUESThe SecondBite Values are the principles that guide how we behave. They act as the basis on which our culture is built and thrives. All our team are expected to own and live our values of:We make a differenceWe support each other to succeed togetherWe show appreciation and acknowledge othersWe share information and communicate openlyPOSITION PURPOSEThe Warehouse Supervisor is responsible for the organisation, planning and supervision of the warehouse and driver operations and assisting direct reports with the day-to-day operational outcomes.",Warehouse Supervisor|RTD Lvl 4,"KEY RESPONSIBILITIES   Risk and Safety Management (20%) Model a safety-first culture and behaviour  Work with State Manager to ensure site specific safety plan and improvements are identified and actions implemented and imbedded into the culture Bring to the attention of line manager any activity that has the potential to damage the reputation of SecondBite or its partners, and/or lead to legal issues Demonstrate commitment to safety by performing duties in accordance with relevant legislation and SecondBite policies, procedures and practices Report and act on all hazards immediately  Report all incidents to your line manager Operations (50%)Ensure ongoing management of Food Safety and Chain of Responsibility compliance programsEnsure warehouse and driving operations are conducted in a safe and effective mannerEnsure warehouse is presentable and in keeping with food handling programEnsure all team members are aware of and abide by SecondBite policies, procedures and practicesProactively manage food volumes and stock flows to minimise wasteEnsure daily recording of statistics for donations and collectionsProcess all offers to donate produce from donors contacting SecondBite Assist with driving when necessary in accordance with licence held Team Leadership (20%)Lead and/or interact with others consistent with SecondBite’s values and behavioursFoster an environment where people can develop trust in each other through actions that are aligned with SecondBite’s values and behavioursProvide coaching, guidance, and training to direct reports that supports their ability to contribute to the organisation effectivelyEnsure effective utilisation and application of SecondBite employee management processes across the employment lifecycleParticipate/lead regular Toolbox TalksEquipment Management (5%)Ensure all vehicles and manual handling equipment are serviced and maintained in accordance with operational and manufactures requirementsMonitor and maintain plant and equipment on all SecondBite sitesEnsure the cleanliness of the SecondBite sites and vehiclesOther Duties (5%)Maintain and contribute to a healthy work cultureProvide accurate and timely information for the line manager and other reporting requirementsParticipate in and complete all training activities/courses in a timely mannerUndertake regular one on one meetings with the line manager to ensure information/ knowledge is sharedUndertake other duties within the employee’s skills and experience as directed by their manager/supervisorPOSITION COMPETENCIESQualifications, Skill and Experience 2+ years experience as a Warehouse Supervisor, Shift or Team LeaderSkilled in handing challenging situations in a constructive mannerForklift licenceApplicable vehicle license for class of road vehicle being drivenUnderstanding of current health and safety, chain of responsibility and food safety legislation and practicesPrevious experience in food industry (desirable)Demonstrated strong organisational skills with a proven record in working within a high volume/turnover environmentGood written and verbal communication skillsSound working knowledge of Microsoft Suite and CRM/logistics systemsAbility to perform manual handling tasksPersonal AttributesResilienceAble to drive and model a safety-first behaviour within our communitiesAbility to work independently and as part of a teamAbility to build strong internal and external stakeholder relationshipsAbility to achieve results in a timely mannerAbility to solve problems and maximise outcomesAbility to proactively identity and implement efficiencies Willingness to learn and upskill to meet the changing needs of SecondBiteOTHERSome travel may be requiredOut of hours work will be required occasionally to meet the requirements of the role ",2025-05-19 00:30:05+00:00,2025-12-30 22:53:37+00:00,secondbite,SYD
155,DS R&R Child & Adolescent Counsellor/Project Officer - Albury/Wagga Wagga,This role provides individual/group assessment and treatment to children and adolescents and liaising with schools in the area.,1069-AWW,"ESSENTIAL REQUIREMENTS:
1.	Relevant tertiary qualifications in counselling, social work, psychology, or a related field with eligibility for membership of the relevant professional association.
2.	Demonstrated understanding of refugee issues, and the effects of torture and trauma on families, children, and adolescents from a refugee background.
3.	Demonstrated ability to conduct individual assessment and short to medium term interventions with children and adolescents.
4.	Demonstrated experience in running groups with children and adolescents.
5.	Demonstrated understanding of the NSW Education system and needs of children and adolescents.
6.	Excellent oral, written, and interpersonal communication skills and proficiency in the use of Microsoft Office and relevant experience in conducting training and the ability to work independently and as part of a multidisciplinary team within a multicultural environment.
7.	Demonstrated advocacy and community development skills and experience.
8.	Current NSW Driver’s Licence.

Desirable Requirements:
1.	Relevant experience in conducting consultancy and support to school counsellors and teachers working with refugee children and adolescents.
2.	Community development skills and experience in a multicultural context.",2025-10-01 00:43:13+00:00,2025-10-01 00:43:13+00:00,startts,SYD
123,Administrative Support Officer,Administrative Support Officer PD.pdf,J126,"Advanced TAFE level qualifications (highly desirable).Education, training and/or relevant experience equivalent to the completion of Year 12.",2025-11-19 22:01:44+00:00,2026-02-12 14:50:10+00:00,qnmu,SYD
70,Operations Assistant v2,"Job SummaryThe Operations Assistant will assist the operations team across a number of tasks, including production. Including, but not limited to, completing pick-ups and deliveries, assisting in quality control and dispatch, and in production departments such as heat seal and sublimation. The Operations Assistant will also assist the Operations team with ad hoc tasks as required. They must adhere to Struddys policies and procedures, including quality control standards, at all times. The role may require flexible work hours during peak times. Responsibilities and Duties Pick up and deliver items to external production facilities and customers.Adhere to deadlines supplied by Operations Team.Assist the management team with ad hoc tasks as requested.Follow motor vehicle policies and procedures at all times.Comply with all road rules and safe driving practices.Adhere to the Safe Operating Procedures for machinery. Follow all department (Heat Seal, Sublimation) procedures when completing tasks.Update the tracker system through all steps of the production and delivery process. Keep the work area clean and tidy at all times.May be required to work flexible hours during peak times.  Report any Workplace Health and Safety hazards to the Operations Coordinator.",Operations Assistant v2,Current driver’s licenceAbility to follow directionsAbility to pay close attention to detailAbility to work under pressure,2025-08-05 07:35:11+00:00,2025-11-19 02:47:49+00:00,struddys,SYD
79,Network Operations Manager,"The Network Operations Manager is responsible for the management of system operation of the Electra network.The position exists to Support Electra to operate our region’s electricity network safely and effectively and support the growth and decarbonisation of Kāpiti and Horowhenua through electrification.The role is responsible for managing the Control Room, including network access, outage management, event response, and escalation management.As part of the centralised control function the role has responsibility for enacting contingency plans and other means to ensure electricity supply security to customers.The role ensures the creation and maintenance of accurate operational records of system events involving planned and unplanned outages, as well as maintaining the control room operational systems in real-time  .The role is accountable for strategic development of control and operating functional work practices, systems and technology, procedures and training.",Network Operations Manager,"•Significant experience in operations management within utilities or infrastructure.•People leadership with proven experience in building successful teams.•Strong numerical and analytical skills.•Knowledge of relevant acts, regulations and codes of practices.The position of Network Operations Manager encompasses the following major functions or Key Result Areas:•Providing effective people leadership to direct reports to ensure the achievement of individual and company KPIs and strategies.•Managing operational risks in accordance with the company’s risk appetite and risk framework.•Achieve continuous improvement in operational and system management maturity,•Responsible for ensuring that the network is operated to meet and maintain reliability, quality, security of supply, and distributor agreement service levels.•Responsible for developing and ensuring compliance to industry-aligned operational practices with regards to safe access to and work on the Electra electricity network.•Ensuring accurate and timely update of the network and outage information, and system status.•Responsible for identifying defects or improvements that have an operational performance impact to Network Team Managers.",2025-09-09 06:04:13+00:00,2025-09-09 06:04:13+00:00,electra,SYD
81,Production Engineering Team Leader,MF.MEMF.M1 ,Production Engineering Team Leader,,2024-12-02 23:38:47+00:00,2025-02-19 23:52:25+00:00,gmeau,SYD
134,Trades Assistant,"The Trades Assistant at CBL (Caboolture Bus Lines) plays a crucial role in supporting skilled tradespeople across various maintenance and repair tasks within the organisation. This position requires an individual who is proactive, hands-on, and able to work effectively in a collaborative team environment. Key Responsibilities: As a Trades Assistant, you will be responsible for:Assisting tradespeople with day-to-day maintenance and repair tasks on buses and related equipment.Preparing tools, materials, and equipment for various trade activities.Performing general cleaning and maintenance of the workshop and work areas to ensure a safe working environment.Carrying out basic repairs under supervision, including but not limited to replacing parts or components as directed by qualified staff.Supporting inventory management by keeping track of tools and supplies used during projects.Adhering to safety protocols and regulations at all times while on duty.Participating in training sessions to enhance skills relevant to the trade environment.Assisting with administrative tasks related to project documentation when required.This role offers an excellent opportunity for growth within the trades sector while contributing meaningfully to the efficient operation of CBL's services. The ideal candidate will have a strong willingness to learn and adapt in a fast-paced setting.",TAS,"Required skillsProficient in using hand and power tools relevant to trades workStrong problem-solving abilities with a practical approachGood communication skills, both verbal and writtenAbility to follow instructions and adhere to safety protocolsBasic understanding of mechanical systems and maintenance practicesTime management skills with the ability to prioritise tasks effectivelyRequired experiencesPrevious experience in a trade or technical support role preferredHands-on experience in maintenance, repair, or construction environmentsExposure to working in a team-oriented setting with collaborative projectsA valid driver's licence and willingness to travel to job sites as requiredExperience in adhering to workplace health and safety regulations",2025-07-18 06:55:22+00:00,2026-03-23 03:35:44+00:00,teamcbl,SYD
73,Career Coach - IEA - Goldfields-Esperance Region,"The Career Coach  (CC) plays a crucial role in empowering individuals with disability, injury, or a health condition to achieve their employment goals under the new Inclusive Employment Australia (IEA) framework. This role involves providing information, support, and representation to participants to ensure their rights are upheld and they can participate fully and equally in the IEA program and the broader community. This role assists participants throughout their employment journey from initial contact and job preparation to securing and maintaining employment. The Disability Advocate focuses on addressing both individual and systemic barriers to inclusive employment, promoting self-advocacy, and ensuring participants’ needs are met in the workplace and beyond.",Career Coach - IEA - Goldfields-Esperance Region,,2025-09-23 04:29:00+00:00,2025-09-23 05:10:02+00:00,taga,SYD
13,Assistant Manager - Accounts Receivables,"Position Objective: To assist the Manager – Receivables in managing Accounts Receivable function for all Outsourcing Oceania Group companies to ensure prompt collection of outstanding debtors and adequate cashflows for the business. The activities of this position will support the overall quality objectives of the Accounts Receivable Team and of the Shared Services function as a whole.Reports To: Manager ReceivablesResponsibilities and Activities:In the absence of the Manager – Receivables, manage and co-ordinate the activities of the Accounts Receivable OfficersProcess all deposits banked into the Group Bank accounts on a daily basisPerform credit checks on new clientsFollow up with Debtors via telephone and email to ensure invoices are paid according to payment termsResolve Debtor queries and follow through to completion Follow up on issues raised with the business to completionEscalation of issues relating to the accounts receivable function to the appropriate people within the businessPrepare monthly and ad-hoc client statementsComplete weekly, fortnightly and monthly special invoicing for clients Suggest improvements to the AR ProcessesUndertake activities relating to the accounts receivable function as directed by the Manager Accounts ReceivableMaintain a thorough knowledge of the quality framework (including all policies and processes that relate to the workscope of their team) and ensure that all activities are carried out in accordance with that framework",ROLE013,Collections management experience (including managing a small team)Strong communication skills both oral and writtenKeen attention to detailAbility to work with and also assist other members of the finance teamGood customer service skills both internal and externalProactive approach to problem resolutionExcellent time management skills – ability to identify more and less critical tasks and adjust priorities accordinglyGood computer skills (MS Outlook and Excel),2024-11-13 21:46:51+00:00,2025-04-02 03:37:17+00:00,outsourcingoceania,SYD
55,"Case Manager, Associate - Homelessness - Crisis Intervention and Homestay - Mt Isa","About the PositionThis position provides an assertive outreach model to individuals and families who are homeless or at risk of becoming homeless. Provision of information, referral, advocacy support and linking participants to services to enhance their quality of life and status in the community through ensuring access to secure housing options. It is an expectation that the candidate will be enrolled in and complete a Diploma of Community Services within 18 months. The Crisis Intervention & Accommodation and Homestay teams within Homelessness Services are part of the Rural and Remote Department based in Mount Isa. The teams work intensively with families and individuals through support, information, referral and advice to obtain and maintain stable and suitable accommodation in Mount Isa. The service is also able to offer limited assistance with crisis accommodation. The Homelessness service is suitable for families and individuals who are homeless or at risk of becoming homeless in Mount Isa.Upon conferral of the Diploma of Community Services and confirmation of effectively maintaining a caseload of 10 clients, the position will provide a pathway to a substantive position in the Homelessness team as a Case Manager. This position is not ongoing.Key Responsibilities IncludeEnrol and actively work toward completion of Diploma of Community Services.Supported to deliver case management support appropriate to the program target group and develop early intervention strategies to engage participants to achieve both program and individual goals.Establish and maintain a good working knowledge of accommodation and support options for those who are homeless or at risk of homelessness.Undertake initial assessment of families or individuals to ensure program eligibility. Ensure ongoing assessments completed, in line with work instructions, utilising the Outcome Star tool to ensure participants identify their progress and barriers to achieving goals documented in support plans and at reviews with support when required with support from Case Managers.Assist colleagues with supporting clients and their needs holistically.Ensure electronic data systems are utilised to record and maintain participants’ personal information in accordance with service agreements, legislation and program policies and procedures.Attend and participate in meetings, professional supervision and professional development.Undertake outreach and community engagement activities as required including the delivery of the Happy, Healthy, Homes Program.Comply with legislation (including Workplace Health and Safety, Privacy and Equal Employment Opportunity), service agreements and Quality Management System requirements.Commitment to the mission and procedures of Centacare NQ, as well as the organisational and funding body goals. Ensure all duties and functions of the role are carried out within a continuous improvement framework.Proactively engage with the rest of the Homelessness teams to gain and share skills and knowledge, and to enhance service delivery.Occasional outside normal office hours work required, as determined by Manager of Homelessness Services, in accordance with the SCHADS Award. To ensure job flexibility the role may be required to perform any other duties as nominated by Centacare NQ consistent with the classification descriptors detailed in the Social, Community, Home Care and Disability Services Industry Award 2010. ","CM, A - H - CI & H - MI","Qualifications & ExperienceThe Position RequiresCertificate III in Community Services with subsequent relevant experience.Two years’ experience working within a case management framework in a relevant field, including experience in culturally appropriate community work, assessment and referral. Excellent communication skills, both verbal and written, including the ability to effectively communicate with a CALD colleagues and clients. A current Provisional Licence (P1) or higher.Current, and ability to retain, both a Working with Children Blue Card check and Disability services Yellow Card.DesirableExperience in group facilitation.Experience working as part of a large and multi-disciplinary team.Relevant experience within a Community Service, Not-For-Profit or Faith Based organisation.  ",2024-08-19 03:23:55+00:00,2024-08-20 05:26:11+00:00,centacarenq,SYD
74,Bridgegang Hammerhand,ObjectivesAssist with general civil building and maintenance work throughout the DistrictAssist the Bridgegang ForemanAdhere to Company policy and compliance with Health and Safety in all tasksWork tasksCivil BuildingSite preparationConcretingBoxing / form workBridge / building construction and repairsCulvert installationConcrete construction and repairPlant operation and routine maintenanceOtherAny other duties or tasks throughout the West Coast as requiredAdherence to Company policyEnsure compliance with Health and Safety in all tasks,Bridgegang Hammerhand,You should:Hold a recognised carpentry qualificationHave a proven track record in carpentry workHold and maintain a Class 2 driver licenceBe drug & alcohol free at work ,2026-06-11 02:24:48+00:00,2026-06-24 03:35:13+00:00,westroads,SYD
147,Direct Service Rural & Regional Team Leader/Counsellor (Southern Region of NSW),"The Rural and Regional Team Leader/Counsellor (Southern Region of NSW) has a role in overseeing the Rural and Regional team activities in the Southern Region and outreach areas, support counsellors in their teams, provide regular performance management, respond to requirements and contractual duties placed upon Direct Services Program and collaborate with Direct Services and other relevant Coordinators and participate with their fellow Direct Services Team Leaders. Provide assessment, short to medium term counselling and support services to refugees both newly arrived and established, permanent residents and asylum seekers.",1045-SR,"ESSENTIAL REQUIREMENTS:
1.	Relevant tertiary qualifications in counselling, social work, psychology, or a related field with eligibility for membership of the relevant professional association.
2.	Demonstrated skills and experience in management/team leadership and capacity to manage Rural and Regional sub teams in Southern Region of NSW (Wollongong, Wagga Wagga and Albury). 
3.	The position has a strong emphasis on engagement with service providers, the promotion of STARTTS work in the Region, cooperation with community leaders and experience in community development, community liaison and advocacy. 
4.	Demonstrated excellent oral, written and interpersonal communication skills and ability to work independently and as part of a management team.
5.	Demonstrated skills and experience related to assessment, counselling, group work and training in a cross-cultural context and experience in working with children and adolescents in a clinical setting.
6.	Demonstrated understanding of the issues affecting refugees in particular resettlement issues, and the effects of torture on individuals, young people, families, and communities including issues/challenges of providing services in rural and regional settings.
7.	Demonstrated capacity to deliver training to mainstream service providers and ability to provide clinical supervision including students via endorsement scheme.
8.	Current unrestricted NSW Driver’s Licence (P2 acceptable).
Desirable Requirements:
1.	Knowledge of local communities in NSW regional centres and available services.
2.	Bi-lingual in a language relevant to STARTTS’ client group.",2025-10-01 00:43:13+00:00,2025-10-01 00:43:13+00:00,startts,SYD
24,Content Lead,"Leadership and Management:Lead, mentor, and manage a team of internal content creators, including writers and editors. Develop and implement content strategies that align with business objectives and marketing goals. Oversee the content production process, ensuring timely and high-quality delivery.Content Strategy and Development:Create and maintain a content calendar that supports marketing campaigns and product launches. Develop engaging and relevant content for various platforms, including websites, blogs, social media, email campaigns, and more. Ensure all content is consistent with the brand voice, style, and messaging.Collaboration with Design:Work closely with the Design Lead to align content strategy with visual design. Ensure that messaging and design complement each other to achieve marketing goals.Internal Collaboration:Partner with CMO to align content initiatives with overall marketing strategies. Collaborate with marketing, sales and CX team to manage overall quarterly planning cycles, through to design team weekly workflowPerformance Monitoring and Reporting:Track and analyse content performance metrics to measure the effectiveness of content strategies. Use data-driven insights to refine and optimize content strategies.Team Building and Development:Identify and recruit talent to build a strong content team. Provide ongoing training and development opportunities for team members. Create a positive and inclusive team culture that promotes growth and collaboration.",Content Lead,"Required skillsExceptional writing and editing abilities, with a strong grasp of grammar and style.Proficiency in content management systems (CMS) and digital publishing tools.Strong analytical skills to measure and report on content performance metrics.Creative thinking and the ability to generate innovative content ideas.Excellent organisational skills to manage multiple projects simultaneously.Familiarity with SEO best practices and keyword research techniques.Adept at utilising social media platforms for content distribution and engagement.Required experiencesA minimum of 5 years' experience in content creation or editorial roles.Proven track record of leading content strategies that drive engagement and growth.Experience managing teams or collaborating with cross-functional departments.Demonstrated success in developing high-quality content for various formats, including blogs, articles, and multimedia.Experience in working within a fast-paced environment, meeting tight deadlines without compromising quality.",2026-06-24 00:13:50+00:00,2026-06-24 00:13:50+00:00,scottgroup,SYD
47,Development Team Leader,"As a Development Team Leader, your role will involve leading and managing a team of developers in the design, development, and implementation of software products or applications. This will include setting goals and objectives for the team, managing team resources and budgets, and ensuring that projects are completed on time and within budget. Additionally, you will be responsible for managing and supporting team members, providing technical guidance and advice, and staying up-to-date with the latest software development methodologies and trends. You will also collaborate with other departments to ensure that development projects align with business objectives.",DTL,"Excellent leadership skills to manage and motivate a team of developers.
	Strong communication skills to effectively communicate with team members, superiors, and stakeholders.
	Proficiency in software development methodologies and programming languages.
	Strong problem-solving skills to analyze complex issues and provide effective solutions.
	Ability to manage multiple projects simultaneously and prioritize tasks to meet deadlines.
	Ability to adapt to new technologies and programming languages.
	Strong analytical and reporting skills to identify trends, areas for improvement, and opportunities for growth.
	A positive attitude, willingness to learn, and a team player mentality to collaborate with colleagues and contribute to a positive work environment.
	Knowledge of software testing and quality assurance processes to ensure high-quality code.
	Knowledge of project management processes and tools to manage project scope, timelines, and budget.",2025-01-21 04:35:45+00:00,2025-01-21 04:35:45+00:00,csmgold1,SYD
