Job Role ID,Job Role Title,Job Role Description,Job Role Identifier,Job Role Skills and Experience,Job Role Created Date,Job Role Modified Date,CLIENT_NAME,CLIENT_REGION
31,Teacher - KI to 05 (Trainee),"Faith Basis of Appointment We see the appointment of staff to Trinity Christian School as a ministry calling. The ethos, aims and objects of a Christian School are based on: > acceptance of the Lordship of Christ; and > acceptance of the Bible as the revealed Word of God Within Trinity Christian School these are expounded in the Doctrinal Basis. The Doctrinal Basis does not exhaust the extent of the beliefs of the School and its members. The Bible itself, as the inspired and infallible Word of God, that speaks with final authority concerning truth, morality, and the proper conduct of mankind, is the sole and final source of all that the School and its members believe. You must support the School in these areas and set an example of personal conduct and behaviour consistent with the School’s beliefs and ethos as outlined in documents made available to prospective employees prior to interview. Any appointment is conditional upon staff maintaining and demonstrating a continuing firm personal belief and lifestyle consistent with the School’s Doctrinal Basis and the other documents provided to staff, this being an essential condition of the appointment. A Learning Centred Christian School At Trinity Christian School we endeavour to make the link between our faith, what we do and how we teach. We call our students and school community to grow “loving hearts, enquiring minds and generous spirits”. At Trinity, how we teach must help our students in becoming who they were created to be in Christ. How we teach should also bring a Kingdom perspective, set students’ minds on things above, deliver meaning and show purpose. The pedagogy in our classrooms at Trinity should engage enquiring minds, build questioning, allow for grappling, exploring and reasoning. The students we teach should be given opportunities to grow and serve, so they may see who they are becoming and their purpose. As we undertake to grow our learners in both faith and learning, we must build in them the capacity to do so. As stated in our Strategic Priorities for 2024 – 2027, we have several key areas of focus that we are working toward: Christian Faith and Growth The spiritual nurturing of all individuals in the Christian faith, within a caring community of students, staff and families united by vision, mission and values. A passionate focus on realising the transformative power of the Gospel of Jesus, developing Biblical knowledge, and understanding and fulfilling the purpose of a Christian life. Excellence in Education and Learning All students actively engaged, growing and thriving as learners in a learning centred school. Parent partnership and student agency enhanced and supported. A commitment to educational excellence with the creation and support of new ways of learning, varied student pathways and models of education, to meet the needs of each learner. Community and Belonging A movement by all students, staff and families from joining and attending the school to belonging and actively investing in the Trinity community. Connection and relationship developed and strengthened with those in the School’s history as well as future community members. Connecting with the World and Shaping Tomorrow Ongoing design and formation of our 2030 learning environment for the community now and in the future. A growth in our reach and impact on Christian Education nationally and globally, including shaping a reputation as a centre for staffing development and excellence. Benefits of Working at Trinity Christian School Trinity Christian School is an employer that promotes staff excellence and values the benefit that our professional team bring to the school. In addition to the highly competitive remuneration and conditions as set out in the MEA we offer the following additional benefits to our staff across the school including: > Attractive salary packaging arrangements. > School fee concessions. > Generous annual Staff Development Award program. > Access to an Employee Assistance Program. > Access to annual influenza vaccinations. Other Essential Requirements Employment Conditions Employment will be subject to the conditions of the current ACT Christian School General Staff Multi-Enterprise Agreement 2021 or its replacement. The salary and classification for this position will be dependent on the qualifications and experience of the successful applicant. A Committed, Practicing Christian Applicants must be able to demonstrate a personal faith and commitment to the Lord Jesus Christ and a lifestyle consistent with that faith, including an active commitment to a Christian fellowship. Right to Work In Australia Applicants must be Australian Citizens or hold a current and valid working visa. The School will not consider sponsorship nor support a visa application process. Please do not submit an application if you cannot meet this requirement. Working With Vulnerable People Check In keeping with the School’s policy and legislative requirements, any offer of employment is subject to you providing a satisfactory Working With Vulnerable People check prior to commencing employment and maintaining this for the duration of your employment. Acknowledgement The requirements of this job description are intended to describe the general nature and responsibility of the work in this role. These statements are not to be construed as an exhaustive list of all duties, tasks and skills required of the job. Employees will also be required to follow any other job-related instructions and school policies, and to perform other job-related duties requested by their Manager to support the School’s compliance with its legislative obligations. The Manager may, through consultation with the employee, vary the responsibilities of the position temporarily as required, but within the skills and responsibility levels appropriate to the position. Further Information All enquiries will be treated confidentially. Initial questions can be directed to the People & Culture Administrator, Katherine Boyd by phone on +61 2 6210 7500 or email employment@tcs.act.edu.au Applications are ongoing and are to be submitted electronically as a single PDF document as an attachment to the online application form. Trinity Christian School 34 McBryde Crescent Wanniassa ACT Australia 2903",221001,,2026-03-10 00:26:13+00:00,2026-05-08 04:09:52+00:00,tcsact,SYD
41,Teacher,"The Teacher at Company Name plays a vital role in shaping the educational experiences of students, fostering an engaging and inclusive learning environment. This position requires a committed individual who is passionate about education and dedicated to the academic growth of each student. Key responsibilities include: Developing and implementing lesson plans that align with the curriculum standards and cater to diverse learning styles. Creating a positive classroom atmosphere that encourages student participation and fosters personal growth. Assessing and evaluating student progress through various methods, providing constructive feedback to support their development. Building strong relationships with students, parents, and colleagues to promote collaboration and communication within the school community. Participating in professional development opportunities to enhance teaching skills and stay updated on educational best practices. Managing classroom behaviour effectively while promoting respect, responsibility, and resilience among students. Contributing to school events, committees, and initiatives that enrich the overall educational experience for all students. The ideal candidate will possess excellent communication skills, creativity in lesson delivery, and a commitment to fostering a love for learning among students. They should be adaptable to changing educational needs and demonstrate a proactive approach to problem-solving within the classroom context.",TEACH,"Required skills Strong communication and interpersonal skills Ability to engage and motivate students Excellent organisational and time management abilities Proficient in lesson planning and curriculum development Familiarity with educational technology and digital resources Adaptability to diverse learning styles and needs Strong problem-solving skills Adept at classroom management techniques Required experiences A relevant teaching qualification (e.g., PGCE, QTS) Experience in delivering lessons across different age groups or subjects Demonstrated experience in fostering an inclusive learning environment Previous involvement in extracurricular activities or school events Experience with assessment methods and providing constructive feedback Background in working collaboratively with colleagues, parents, and the community A track record of professional development in education-related fields",2025-08-15 00:27:41+00:00,2026-03-02 03:09:46+00:00,tomorrowspeople,SYD
175,Regional and International Proposition Manager,"Role purpose The Regional and International Proposition Manager plays an important role in the AICD’s focus on driving membership growth and member engagement through two important member segments. This position forms productive and strategic partnerships with key stakeholders (internal and external). This position will also provide insight to the members strategy and operations, including long-term strategic planning, budget setting, pricing, and process improvements. Key responsibilities Annual Program • Work with key stakeholders to develop an annual program that will support membership acquisition, retention, and engagement in regional areas. • Provide insight to the delivery of world-class public education and events in priority regions, including the selection of quality talent, appropriate venues and using effective marketing channels. • Inform the Members strategy, with specific focus on Regional and International membership acquisition and engagement to widen the reach of AICD’s member base and ensure members are engaged effectively. • Contribute to the implementation of an international communications plans to lift the international agenda and profile of the AICD. • Prepare reports to monitor the effectiveness of initiatives and monitor movement in memberships. Strategic partnerships • Develop a plan of engagement with the Regional Forums in collaboration with State Managers to engage, support and collaborate on key topics to leverage local insights to support our voice of member framework. • Build and maintain local partnerships with external stakeholders, including chambers of commerce, advisory committees, universities, director institutes, alumni networks, and professional associations. • Use strategic partnerships to increase revenue, grow membership, promote the AICD, secure funding, and identify keynote speakers. • Build and maintain strategic partnerships with internal stakeholders, including Education, Finance, Legal, Digital, Risk and Marketing. AICD Contribution • Contribute to the development of the department operation plan, suggesting ideas that create solutions for the team, and in turn the organisation. • Undertake or contribute to specific National projects or initiatives that support AICD’s strategic plan as required. • Proactively contribute feedback and ideas to AICD for continuous improvement and to achieve KPIs, budgets and strategic goals. Other duties in line with competencies and skills may be required on an ad hoc or permanent basis",Regional and International Proposition Manager,"Essential knowledge, skills and experience • Bachelor’s Degree in Marketing/Business or a similar related field or relevant industry experience. • Knowledge of boards, and corporate governance (preferred). • Experience forming strategic partnerships. • Experience with client engagement and staff management. • Broad experience in customer service. • Experience with Power BI and interpreting data to find insights • Proven ability to resolve operational and organisational challenges. • Strong leadership and judgment. • Negotiation skills, preferably across different cultures. • Strong written and verbal communication skills. • Consultative and collaborative working style. Competencies • Relating and networking • Writing and reporting • Delivering results and meeting customer expectations • Working with people • Creating and innovating • Entrepreneurial and commercial thinking",2025-06-27 04:17:10+00:00,2025-06-27 04:17:10+00:00,aicd,SYD
201,EECA Energy Engineer,"The Role This fixed-term contract supports the Energy Efficiency and Conservation Authority and Alpine Energy, focusing on energy efficiency and carbon reduction projects for medium to large process heat users in the Mid-South Canterbury region, as outlined in the RETA report.​ Key Responsibilities Conduct electrical demand assessments of industrial sites/process heat users connected to the electricity network.​ Hiring People+2Glassdoor+2Manatal+2 Identify opportunities to reduce electrification infrastructure costs and ongoing distribution/transmission costs through innovation and efficiency improvements, in collaboration with EDB, stakeholders, and flexibility service providers.​ Collaborate with Alpine teams on customer scope, impact, and long-term plans.​ Lead research on emerging technologies related to industrial and transport electrification.​ Utilize data analytics to analyse energy consumption and CO₂ emissions, and simulate optimization impacts.​ Establish systems to monitor solution performance.​ Prepare reports on electrification options, emission reductions, and infrastructure impacts.​ Develop training resources to improve understanding of electrification best practices.​ Support customers with electrification projects, ensuring coordination, budget management, and timely project completion.​ Collaborate with industrial clients and stakeholders on electrification needs and emission reduction goals.​ Enhance the visibility of distribution service offerings to customers and stakeholders.",EECA Energy Engineer,"Education, Qualifications & Skills: Essential: Degree in engineering, physics, chemistry, or a related field. Knowledge of the energy sector, including new technologies and innovation. Strong interpersonal and relationship skills. Excellent planning and organizing abilities. Exceptional written and verbal communication skills. Commitment to safety. Desirable: Current Driver’s License. Knowledge of the Electricity Distribution system and related equipment.",2025-12-16 22:27:58+00:00,2026-01-29 00:47:20+00:00,alpineenergy,SYD
14,Storeperson,"Inwards Goods Processing: QA/QC checks on incoming goods Count and verify delivery docket (DD) quantities Sort and unpack stock, including brackets QA/QC for brackets KPI'S: Accuracy in quantity checks and QA/QC Internal Outwards Goods (Counter): Book parts to “Parts Out” sheet Pick and supply parts to internal teams Manage tool & asset check-out/check-in KPI'S: Orders packed and ready for dispatch within agreed timeframes All inwards goods processed within required timeframe External Outwards Goods: Pick, box, and prep parts for delivery KPI'S: 100% accuracy in packing lists Stock Management: Conduct stocktake counts KPI'S: Maintain stock accuracy Stock discrepancies resolved within 48 hours Housekeeping Maintain clean and organized store area KPI'S: Weekly housekeeping checklist complete Uphold Safety and Compliance Standards: Follow site safety protocols and participate in toolbox talks and risk assessments. Learn to identify hazards and report issues in line with company and regulatory standards KPI'S: Attendance in safety briefings and toolbox talks Zero safety breaches or non-compliance incidents. Actively contribute to hazard identification",STOREPERSON,Key Requirements: Experience in the mining or industrial sectors. Valid Forklift license and experience operating warehouse equipment. Strong problem-solving and diagnostic abilities. Excellent teamwork and communication skills to thrive in a collaborative environment. A strong commitment to safety and adherence to industry regulations. A can-do attitude with a desire to grow and contribute to the team's success. Must have Australian Working Rights.,2026-03-18 03:05:40+00:00,2026-05-11 07:37:30+00:00,autonomo,SYD
107,Emergency Relief Officer - Whyalla,The Emergency Relief Officer administer Emergency Relief services to clients and to monitor Emergency Relief stocks (vouchers and hampers) in Whyalla.,ERO-W,"Experiencing assisting individuals in crisis with emergency relief Demonstrated knowledge of the impact and issues related to financial crisis and associated behaviours in rural and remote locations An awareness of relevant legislation Experience in working in a highly confidential manner Effective communication skills (verbal and written), interpersonal skills and time management skills Ability to use Microsoft Office and Information Technology",2026-05-25 01:00:53+00:00,2026-06-12 06:21:48+00:00,cccsa,SYD
8,Project Manager,"Project Planning & Execution: Lead project planning, including timelines, resource allocation, and risk management Coordinate project scopes, schedules, and milestones with internal teams and clients. Client & Stakeholder Management Serve as the primary point of contact for clients, site supervisors, and contractors. Maintain strong relationships with key stakeholders, including mine site managers and technology providers. Regularly provide project updates, reporting risks, and progress to management and clients. Variations are identified, cost tracked and communicated. Ensure all projects are delivered within an agreed schedule, within scope, and within budget. Project plans completed prior to mobilisation (timeline, resources and risks) KPI' Communicate within 24 hours to clients addressing any issues or concerns brought up by clients, site supervisors and or contractors As agreed, project updates to be provide on a weekly, fortnightly and monthly basis. Team Leadership & Coordination Manage, support, and mentor onsite technicians, engineers, and subcontractors. Allocate tasks effectively across teams, ensuring clarity of responsibilities Monitor workforce performance and provide feedback to improve efficiency and outcomes. KPI's Addressing issues with performance concerns within a reasonable timeframe and are documents in line with the company processes. Operational Oversight Ensure compliance with Autonomo's standards, sife safety requirements, and industry regulations Oversee installation, commissioning and maintenance of technology systems, including AHS, TyreSense, IVMS and other equiptment Conduct site inspections and aduits to verify work quality and adherence to safety standards. KPI'S Ensure compliance across all safety requirements including but not limited to; Mobilisation requirements are completed within a reasonable timeframe. Installations, commissions and maintenance of technology systems are compliant across Autonomo and the OEM standards Site inspections and audits conducted and documented as required Budgeting and Reporting Monitor project budgets, track costs, and manage expenses Provide detailed project reporting, including progress, resource usage, and potential issues. KPI's Budgets for projects are to be managed appropriately, identified and in line with estimates, cost and risk. Budgets for projects are to be accurately tracked and reported according to labour materials and variations. Work with finance and operations to resolve billings, invoicing, and schedule discrepancies, which need to be supported through documentation, and within a reasonable timeframe. Risk Management & Problem Solving Identify potential project risks and implement mitigation strategies Troubleshoot project or operational issues independently and escalate where necessary. Ensure all site incidents and hazards are reported and addressed promptly KPI's Identify project risks by conducting necessary risk analysis in line with company procedures and relevant scope of work. Resolve operational issues where appropriately and escalate when the issue exceeds authority, cost or impacts safety All site incidents and hazards are reported, addressed promptly and escalated in accordance with the risk assessment matrix. Business Development Support Assist in identifying new project opportunities and client leads on the East Coast Support bid preparation, proposals, and scheduling for upcoming projects. Contribute insights for improving operational processes and client service delivery. KPI's Identify and report at least two new projects opportunities each quarter. Supporting existing clients work and project extensions to ensure positive feedback is delivered and repeat business where feasible. All bid preparations and proposals are accurate and relevant to the scope of work and submitted within agreed timeframes. Project delivery to be scheduled within agreed timeframes and with available resources. Hands-On Support & Customer Engagement Step into the role of installer/technician when required to support project delivery or meet client deadlines. Provide on-site guidance, support, and training to technicians and subcontractors. Act as a professional, customer-facing representative of Autonomo, ensuring positive client interactions and maintaining strong relationships Assist with demonstrations, troubleshooting, or commissioning in front of clients as needed. KPI's When supporting delivery of installation of technology, accurately complete documentation requirements and provide guidance to other technicians when necessary.",PROJECT MANAGEMENT,,2026-03-18 03:05:40+00:00,2026-05-11 05:45:02+00:00,autonomo,SYD
66,Cook,"As a Cook, your role will involve preparing, seasoning, and cooking various dishes in a commercial kitchen setting. This will involve following recipes or creating your own, using various cooking techniques and equipment, and ensuring that dishes meet quality and consistency standards. Additionally, you will be responsible for maintaining a clean and organized work area, following food safety and health regulations, communicating effectively with other staff members, and assisting with other tasks as needed.",C2,"Excellent knowledge of cooking techniques, food safety and sanitation standards, and recipe preparation. Strong understanding of ingredients, flavor profiles, and culinary techniques to create and modify recipes. Ability to work in a fast-paced and high-pressure environment while maintaining quality standards and meeting deadlines. Excellent time management and organizational skills to prioritize tasks and manage multiple orders simultaneously. Attention to detail to ensure consistency, accuracy, and quality of dishes. Strong communication and teamwork skills to collaborate with other kitchen staff and manage orders effectively. Physical endurance and dexterity to stand for long periods, lift heavy pots and pans, and operate kitchen equipment safely. Ability to follow recipes and adjust seasoning or cooking times to accommodate dietary restrictions and preferences. Creativity and innovation to develop new dishes or modify existing ones based on customer feedback or trends. Flexibility and adaptability to work in different roles and environments within the kitchen as needed.",2025-01-21 04:35:46+00:00,2025-01-21 04:35:46+00:00,csmgold1,SYD
46,Head of Research & Development,"Provides technical support to the laboratories including stock-control and the purchasing of reagents, standards, solvents, glassware and consumable whilst carrying out other lab administration duties such as managing retention samples and arranging shipment of samples.",HRD,PhD or equivalent degree in a relevant field. Experience in managing and leading a research and development team. Strong knowledge of research methodologies and techniques. Proven ability to develop and implement RD strategies. Experience in project management and budgeting. Excellent communication and presentation skills. Strong analytical and problem-solving skills. Ability to work collaboratively with cross-functional teams. Strong organizational and time-management skills. Demonstrated experience in developing and commercializing new products. Experience in the industry or sector of the company preferred. Understanding of intellectual property and patent laws.,2025-01-21 04:35:45+00:00,2025-01-21 04:35:45+00:00,csmgold9,SYD
50,Human Resource Administrator SHl/sdmfoi2yh98ougbtoubdasf,"Respond to HR enquiries, referring matters to the appropriate HR team member when necessary. • Assist in the preparation of HR documentation and correspondence as required. • Provide general administration support to the HR team associated with all generalist human resource functions including but not limited to; recruitment and selection, employee departures and terminations, performance management, learning and development, and WHS • Prepare new employee packs and new employee files",HRA SHf423qhyse4rthset,Strong communication skills • Problem-solving abilities • Negotiation skills • Teamwork and collaboration abilities • Human Resources Certificate IV,2026-02-16 22:37:59+00:00,2026-03-26 00:44:46+00:00,elmopractical1,SYD
46,Community Engagement Coordinator - Projects,"The Community Engagement Coordinator - Projects at Great Ocean Road Authority plays a vital role in fostering relationships between the organisation and the local communities. This position is essential for promoting community involvement in various projects and ensuring that stakeholder interests are recognised and addressed. Key responsibilities include: Developing and implementing community engagement strategies to support project objectives. Facilitating communication between stakeholders, including local residents, businesses, and government entities. Organising and leading community workshops, meetings, and information sessions to gather feedback and promote participation. Creating informative materials such as newsletters, reports, and presentations to keep the community informed about ongoing projects. Monitoring social media platforms and other communication channels to engage with the community effectively. Conducting surveys and analysis to understand community needs and perceptions regarding projects. Collaborating with project teams to ensure that community feedback is integrated into project planning and execution. Building partnerships with local organisations, groups, and councils to strengthen community ties. This role requires a proactive approach in advocating for the interests of the community while aligning them with organisational goals. The Community Engagement Coordinator will also be responsible for reporting on engagement outcomes and providing recommendations for future initiatives based on findings from interactions with the community.",Community Engagement Coordinator - Projects,"Required skills Strong communication and interpersonal skills to engage effectively with diverse community groups. Proficient in project management methodologies and tools, with the ability to plan, execute, and monitor projects. Excellent organisational and time management abilities to handle multiple projects simultaneously. Ability to work collaboratively within a team and foster positive relationships with stakeholders. Creative problem-solving skills to address challenges and identify opportunities for community engagement. Competence in using digital communication platforms and social media for outreach purposes. Required experiences A minimum of 3 years’ experience in community engagement, project coordination, or a related field. Proven track record of successfully managing community-focused projects from inception to completion. Experience working with local government or non-profit organisations is highly desirable. Demonstrated ability to conduct outreach activities, workshops, or events that engage the community effectively. Familiarity with evaluation techniques to assess the impact of community engagement initiatives.",2025-10-10 06:49:43+00:00,2026-06-10 05:23:06+00:00,gora,SYD
157,Skilled Plant Operator (Road Crew),"The **Skilled Plant Operator (Road Crew)** plays a crucial role within the Mornington Shire Council, contributing to the maintenance and development of local infrastructure. This position requires an individual who is proficient in operating various types of heavy machinery and plant equipment used in road construction, maintenance, and repair activities. Key responsibilities include: Operating heavy plant machinery such as excavators, graders, and rollers to ensure safe and efficient completion of road works. Conducting pre-operational checks on machinery to ensure all equipment is in good working order before commencing tasks. Performing routine maintenance on plant equipment, including cleaning and lubricating machinery as needed. Collaborating with team members to effectively plan work schedules and coordinate activities on-site. Adhering to safety standards and regulations while operating machinery to maintain a safe working environment for all personnel. Assisting with the installation of road signage, line marking, and other traffic control measures as required. Participating in training sessions and continuing education to enhance skills related to plant operation and safety practices. The successful candidate will demonstrate a commitment to quality workmanship while ensuring that tasks are completed efficiently and effectively. Attention to detail, problem-solving skills, and the ability to work collaboratively within a team are essential for this role.",Skilled Plant Operator (Road Crew)-Stream B-Level 5-6,"Required skills Proficient in operating a range of heavy plant machinery relevant to road construction and maintenance. Strong understanding of safety regulations and practices associated with plant operation. Ability to perform routine maintenance and minor repairs on machinery. Excellent communication skills for effective teamwork and coordination. Good problem-solving abilities to address operational challenges swiftly. Required experiences A minimum of 3 years’ experience in a similar role within the civil construction or road maintenance industry. Demonstrated experience in working as part of a team on road crew projects. Previous involvement in managing traffic control measures during road works. Experience with GPS technology and other modern plant operating systems is advantageous. Valid licences for operating heavy machinery (e.g., HR license, relevant plant operator tickets).",2026-06-30 05:08:19+00:00,2026-07-07 05:59:06+00:00,mornington,SYD
219,Koori Playgroup & Events Coordinator,"The Position The Aboriginal Early Years Access Worker will aim to increase and support the participation of Aboriginal children and families within children, family support, universal services by building cultural competence of early years services and making stronger links between Aboriginal children and families. Key Responsibilities Enhancing the capacity of early years services and programs to be culturally safe for Aboriginal children and families. Creation of soft entry points for Aboriginal children and families in early years services and programs Building of linkages between early years services and programs and Aboriginal children, families and the community. Development and promotion of activities that engage Aboriginal children and families and provide the opportunity for Aboriginal children and families to meet the providers of early years services and programs. Work with C4C Facilitating Partners in the implementation of the C4C cultural safety self-reflection tool across early years services and programs. Work with mainstream providers to review current approaches by early years services and programs in engaging Aboriginal children and families and in providing culturally safe services and programs. Supporting the development of current and new initiatives that provide a better access for Aboriginal children and families.",Koori Playgroup & Events Coordinator,,2026-02-16 04:43:48+00:00,2026-02-16 04:43:48+00:00,bdac,SYD
18,Client Engagement Lead,This role focuses on the provision of the management of relationships with key clients that engage in large contracts of work with Blue Knot. It includes the processing of large organisational training Leads where additional evaluation and services are required. The role also provides project management of projects and tenders which focus on multiple services and development opportunities. The successful applicant has a strong capacity for relationship building and coordination skills where multiple tasks and stakeholder needs are present.,Client Engagement Lead,"Tertiary Qualifications in a related human services field/project management and/or education Minimum 7 years' experience working in the human services sector, learning and development sector or other relevant sector as it related to the position Experience in managing high level projects Strong skills in relationship management Excellent time management skills and the ability to prioritise tasks Ability to maintain privacy and confidentiality Excellent telephone manner and interpersonal skills and an ability to manage difficult conversations Excellent written communication skills High level proficiency in the use of the Microsoft Office suite Ability to work autonomously and as part of a team Demonstrated skills and experience with training program development and delivery Demonstrated understanding of trauma informed practice and the impacts of complex trauma Supervisory experience (desirable) Ability to travel interstate when required (desirable)",2026-06-01 00:31:31+00:00,2026-06-05 00:47:48+00:00,blueknot,SYD
12,Facilities & Property Coordinator,"Role Family: Infrastructure & Operations Manage property, open space and infrastructure projects, providing technical guidance and coordinating operational teams.",FACILITIES_PROPERTY_COORDINATOR,Project management; people management; budgeting; infrastructure maintenance; customer service; technical expertise.,2025-11-19 03:44:32+00:00,2025-11-19 03:50:16+00:00,byron,SYD
21,Cashier,"As a Cashier, your role will involve processing customer transactions, handling cash and other forms of payment, and providing excellent customer service. This will involve operating a cash register or other point-of-sale system, accurately counting and handling cash, resolving customer complaints or issues, and ensuring that customers receive prompt and efficient service. Additionally, you will be responsible for maintaining a clean and organized work area, following safety and security protocols, and communicating effectively with other staff members or stakeholders.",CASH,"Cashiers must be able to perform basic calculations quickly and accurately to handle cash, check, and credit card transactions. Friendly, polite, and helpful to provide a positive customer experience. Pay close attention to detail to ensure that transactions are processed accurately and efficiently. Work quickly and efficiently during busy periods to keep lines moving and prevent customer frustration. Effectively communicate with customers, colleagues, and supervisors.",2024-10-07 04:29:30+00:00,2026-04-21 04:45:52+00:00,csmgold2,SYD
116,Nurse Unit Manager,"As a Nurse Unit Manager, your role will involve overseeing the nursing staff in a healthcare facility, such as a hospital or nursing home. This will involve managing staff schedules, ensuring that nursing protocols are followed, and collaborating with other healthcare professionals to provide patient care. Additionally, you will be responsible for managing patient records, monitoring medication administration, and addressing any concerns or issues that arise among patients or staff.",NUM,"Bachelors or Masters degree in nursing or a related field Registered Nurse (RN) license Strong clinical skills and knowledge of nursing practices and standards Demonstrated leadership skills, including the ability to motivate and manage a team of nurses and support staff Experience in creating and implementing nursing care plans and policies Strong communication skills, including the ability to communicate effectively with patients, families, and other healthcare professionals Experience in managing budgets, resources, and staffing levels to ensure high-quality patient care and operational efficiency Ability to develop and maintain positive relationships with patients, families, and healthcare providers Experience in mentoring and training new nurses and staff members Knowledge of relevant laws and regulations related to nursing and healthcare management Strong problem-solving and decision-making skills Ability to manage competing priorities and work well under pressure",2025-01-21 04:35:48+00:00,2025-01-21 04:35:48+00:00,csmgold9,SYD
129,Sales Manager,"As a Sales Manager, you will manage a team of sales representatives, develop sales strategies, analyze sales data, and work to meet or exceed sales targets. You will be responsible for identifying new sales opportunities, training and coaching sales representatives, and building relationships with clients.",SALESM,Strong leadership and management skills to effectively manage a team of sales representatives Excellent communication and interpersonal skills to build and maintain relationships with clients and colleagues Knowledge of sales and marketing strategies and techniques Ability to analyze sales data and market trends to identify opportunities and develop sales plans Strong negotiation and persuasion skills to close deals and achieve sales targets Familiarity with customer relationship management (CRM) software and other sales tools Ability to develop and maintain a network of contacts and referrals Strong organizational and time management skills to manage multiple tasks and priorities Experience with budgeting and financial management Ability to travel within the assigned region to meet with clients and sales team members Familiarity with the industry and market trends in the assigned region Ability to work independently as well as in a team environment Strong problem-solving and decision-making skills Willingness to continuously learn and improve sales skills,2024-10-07 04:29:33+00:00,2026-04-21 04:45:52+00:00,csmgold2,SYD
105,Partner,"As a Partner, your role will involve being a part owner in a business or firm. This will involve sharing responsibility for the overall success of the business, making strategic decisions, and contributing to business development efforts. Additionally, you will be responsible for managing staff, overseeing financial performance, and ensuring that the business operates within legal and ethical boundaries.",PAT,"Strong leadership and management skills, with the ability to lead teams and manage projects to deliver high-quality results on time and within budget Excellent communication and interpersonal skills to build relationships with clients and stakeholders and influence decision-making Strong analytical and problem-solving skills to identify issues and recommend solutions to complex problems Experience in developing and implementing business strategies and plans that align with organisational goals and objectives Knowledge of financial management principles and practices, including budgeting, forecasting, and financial analysis Experience in recruiting and managing staff, including providing coaching and mentoring to support their development and enhance their performance Continuous learning and development mindset to stay updated with the latest trends and best practices in the industry or field Bachelors or Masters degree or equivalent work experience.",2024-10-07 04:29:33+00:00,2026-04-21 04:45:52+00:00,csmgold2,SYD
68,Network Asset Engineer,"The purpose of this position is to The Network Asset Engineer assists in the asset management of assigned fleet types of Electra’s electricity network assets. This position exists to: Support Electra to operate our region’s electricity network safely and effectively and support the growth and decarbonisation of Kāpiti and Horowhenua through electrification. Assist in the delivery and continuous improvement of asset management relating to assigned asset fleet type(s), their plans, processes, and related strategic initiatives and ensure safe, reliable, efficient asset management of those asset fleet(s) meeting customer service levels. Contribute to the Asset Management Plan, Information Disclosure schedules and other regulatory requirements. Contribute to the production and management of assigned asset fleet(s) AMP budgets, projects and programmes, investment cases and the annual works programme.",Network Asset Engineer,"Qualifications (or equivalent level of learning)  Essential Electrical Engineering Diploma or Degree. Desirable Professional registration (or commitment to obtain) Economics/Finance Diploma Knowledge / Experience  Essential Proven analytical skills. Strong written and verbal communication skills. Knowledge of relevant acts, regulations, and codes of practices. Desirable Minimum 3 years’ experience in power system engineering. Experience with asset management concepts relating to reliability, risk and condition-based monitoring and performance. Experience in Project Management. Economic modelling skills. Reliability engineering background",2025-09-09 06:04:12+00:00,2025-10-12 21:20:26+00:00,electra,SYD
47,"Human Resource Administrator (SAV8/;.d,v;osj984tg","• Respond to HR enquiries, referring matters to the appropriate HR team member when necessary. • Assist in the preparation of HR documentation and correspondence as required. • Provide general administration support to the HR team associated with all generalist human resource functions including but not limited to; recruitment and selection, employee departures and terminations, performance management, learning and development, and WHS • Prepare new employee packs and new employee files.","HRA (SAV8;,./d.lm,vspiouhgj4",• Strong communication skills • Problem-solving abilities • Negotiation skills • Teamwork and collaboration abilities • Human Resources Certificate IV,2026-02-06 00:34:55+00:00,2026-03-26 00:35:06+00:00,elmopractical1,SYD
